¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(334.65, 7.47, 358.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06167
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643532
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985717
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360325
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694942
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058922
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456114
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910384
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51237
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13194
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70874
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27128
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31757
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69451
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48269
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5325
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09757
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717681
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900751
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096905
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307537
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53424
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778894
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043666
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331083
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644193
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986428
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362093
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701114
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065601
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463452
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940063
„(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54627
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17008
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71887
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28242
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21945
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.679
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46977
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51654
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07737
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718078
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901215
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097425
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308043
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534781
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779472
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044328
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33181
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644958
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987321
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363026
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707641
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07269
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471195
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97008
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58076
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20884
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72978
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29444
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10236
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86812
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45584
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50142
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05824
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718579
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901752
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097955
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308654
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535442
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780171
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045058
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332623
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645874
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988268
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36409
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714491
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080204
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479403
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00045
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61587
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22704
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74156
‡(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30738
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7948
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58674
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43788
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48712
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04014
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719117
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902332
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098559
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309299
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536162
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780947
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045906
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33353
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646848
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989336
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365281
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721748
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088068
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487986
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03115
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65157
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23851
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75413
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32121
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50079
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31502
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42044
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47373
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02314
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719735
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902957
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099265
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310061
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536932
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781818
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046815
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334515
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647947
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990568
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366603
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729352
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096354
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49705
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06219
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68782
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25076
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76748
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33594
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21951
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05257
†(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40352
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46109
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00719
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720362
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903664
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100001
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310845
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537715
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782748
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047842
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335643
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649133
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991884
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368054
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737333
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105027
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514278
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09362
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7247
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26374
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78175
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29114
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95021
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79891
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34385
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44935
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99229
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721088
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904417
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100841
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311728
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537614
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783764
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048958
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336848
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650463
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99333
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369675
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745667
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114107
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542403
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12532
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76215
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27748
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78822
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1793
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69217
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7027
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26735
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43841
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97848
ˆ(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721858
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905261
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101726
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310981
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537867
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784897
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050155
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338159
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651882
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994861
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371361
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754385
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123621
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570883
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15744
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80028
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29199
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68655
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07061
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53087
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41436
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19222
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42833
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9657
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722683
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906121
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101421
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310122
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538166
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786087
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051434
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339566
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653406
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99655
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373223
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763435
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133476
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599597
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18987
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83077
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23505
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58766
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96498
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40507
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13855
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11842
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41909
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95404
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723579
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906261
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100654
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309277
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53851
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787374
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05282
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341061
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655049
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998359
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375191
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772894
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143751
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62865
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22267
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81997
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14477
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4915
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8623
(333.79, 7.58, 360.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28279
