¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(378.59, 14.16, 302.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900449
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27999
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67222
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15174
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51324
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082686
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29416
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521873
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76773
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049306
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364175
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236592
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628161
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044647
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504886
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94965
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33698
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83212
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39074
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67226
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96989
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28498
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73616
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8673
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45602
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76133
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32971
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076918
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287955
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515185
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760499
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038457
—(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352292
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21695
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607224
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022764
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480622
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911382
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29558
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75498
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31062
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58796
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88106
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19127
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51997
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38062
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94134
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50875
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63667
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071162
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281767
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508513
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753287
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027564
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843703
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197311
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585629
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000927
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45646
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873806
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25492
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67898
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23263
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50592
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79467
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10012
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42372
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92827
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45026
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01831
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56423
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80726
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06542
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275592
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501857
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746092
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01663
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82586
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177736
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564086
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979226
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432435
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836946
¤(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21505
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62503
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15671
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42611
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71062
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0115
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32844
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57095
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99374
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52247
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09216
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62278
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98427
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059691
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269434
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495218
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738918
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487735
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808031
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158182
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542595
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957603
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408502
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800754
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17593
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58262
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08283
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34842
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62887
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92169
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14725
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38339
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62057
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06171
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59758
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14801
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68465
(378.87, 14.10, 302.42) (413.08, 8.39, 302.37) (4.01, 1.45, 1.29) Tools 17.85639
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053979
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263293
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4886
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731764
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471416
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790218
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138707
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521128
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936068
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384677
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765253
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13757
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54105
¥(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01089
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27284
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54442
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75375
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97262
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20168
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43822
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67348
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13252
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67588
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20712
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75019
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048284
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25717
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163768
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455169
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772463
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119237
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499786
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914639
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360979
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730467
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09996
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50029
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94087
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19373
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38843
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59178
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80431
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02662
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25932
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49086
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7298
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20642
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75766
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26979
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8216
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042604
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251063
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475421
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148834
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438925
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754791
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099857
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478434
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893319
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337388
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696322
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06308
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46031
ª(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86704
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0485
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23784
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43545
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64198
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8579
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08377
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31491
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54692
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78977
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28375
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82138
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33632
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9055
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036942
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244979
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867781
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133925
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42274
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737097
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080523
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457199
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872079
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313914
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662846
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02693
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42117
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75898
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90816
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09236
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2846
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48533
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69518
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91458
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14427
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37075
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6066
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85354
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36475
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88525
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40699
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99329
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031298
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238913
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856918
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119075
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40659
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719491
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061278
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436028
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848734
¶(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290573
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630025
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991484
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34182
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64054
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81409
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95182
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13889
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33418
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53819
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75149
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97462
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20101
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43015
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67004
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92125
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44975
(378.87, 14.10, 302.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95312
