¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(416.09, 14.51, 246.24) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.618535
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290301
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829075
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4119
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05783
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84287
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47453
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0699
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94961
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.8774
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.36568
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.06622
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.19321
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.92962
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062359
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274201
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501314
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746563
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012093
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300496
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614891
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958759
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346456
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78034
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263299
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792852
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37089
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0075
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75639
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39669
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11094
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99648
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11637
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.39076
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.93842
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.03154
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.71859
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.10293
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.09651
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.09266
º(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05134
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261962
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48812
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732278
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996608
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283665
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596493
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938629
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324719
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756263
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234865
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756882
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33026
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96165
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67706
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36936
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15264
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0441
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18572
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92914
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.81266
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.14771
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.1233
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.10151
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.08232
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.06571
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.05169
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.04022
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.03131
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.02495
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.02114
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624009
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249786
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475006
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71807
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981234
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266922
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578235
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918611
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303099
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732231
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20293
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721145
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91617
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62539
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40673
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19501
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09842
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1009
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78621
Ä(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.6889
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.07857
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.05429
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.03261
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.01352
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.99701
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.98306
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.97167
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.96282
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.95651
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.95274
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613459
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2374
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461927
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703956
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965889
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250288
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560053
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898705
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281533
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708315
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171214
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685665
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25011
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87118
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57424
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40292
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23798
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15909
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97374
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64705
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.16386
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.19276
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.21806
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.24601
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.27664
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.30996
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.34601
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.38481
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602938
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223294
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448524
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68988
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950635
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233698
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541947
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878901
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260049
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681582
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139725
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650455
¬(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21056
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82663
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52751
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35311
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28165
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22049
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84984
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51166
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46633
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.41301
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.91593
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.21055
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592448
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789035
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433375
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675327
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935484
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217212
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523964
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859201
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238639
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653452
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108423
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615456
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17142
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78249
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4846
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30373
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25081
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1334
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72919
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37982
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96795
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.62149
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.72518
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.9551
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58199
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777782
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418262
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659025
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919581
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200823
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50608
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839599
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217303
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625476
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077365
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580792
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13262
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73881
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44203
¯(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25479
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19392
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04546
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61165
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25155
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4941
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.43732
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.53821
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.70544
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571568
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766567
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974975
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642796
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901965
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183344
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488284
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820143
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192472
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597702
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046537
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546307
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09419
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69555
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39982
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20627
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1376
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99096
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53113
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12666
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04306
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22039
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.37024
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.91972
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.89529
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.87418
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.85637
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.84185
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.8306
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.82262
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.8179
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561178
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.755389
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961676
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626642
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884519
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164361
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469086
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800775
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167504
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570118
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015903
·(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512167
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05613
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65805
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35796
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15819
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08183
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93807
(415.99, 14.56, 246.24) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 13.94216
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0551
(415.99, 14.56, 246.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68952
