¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(424.99, 9.50, 363.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92641
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17402
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62195
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8358
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03384
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19359
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35931
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53132
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70982
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89522
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0879
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28808
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4963
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71284
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93824
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21263
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50177
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8045
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330824
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543015
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770968
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016463
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278155
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562909
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878188
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222177
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138772
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590345
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09042
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57158
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0437
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56171
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13262
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67477
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85647
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00988
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.169
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33405
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50534
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68315
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86782
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05967
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25905
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46635
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.682
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90642
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14958
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43631
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73644
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321271
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532769
ß(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759949
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004585
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268717
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549607
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.863704
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.20635
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117318
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566652
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06415
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56769
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03939
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55701
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12743
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70129
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8575
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00378
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15543
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31265
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48124
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65839
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84237
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03347
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23207
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4386
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65342
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87695
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10973
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37367
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69958
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31178
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522587
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749002
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992785
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255961
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536387
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849313
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690144
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095966
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543062
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03798
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56412
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03549
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55272
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12271
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62789
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90665
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05416
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20708
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36563
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53008
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70072
×(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87777
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06163
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25256
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45091
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65711
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87155
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09462
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32682
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78405
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30235
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512473
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73813
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981066
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243296
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523252
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835014
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670859
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074784
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51964
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01199
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55971
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03201
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5489
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1185
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55625
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95781
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10658
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26084
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42078
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58668
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75881
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93747
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12294
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31561
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5158
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72391
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9403
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16772
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41904
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84914
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292982
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502427
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72733
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969428
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23072
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510765
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820807
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651632
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053669
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496384
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986157
ó(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5309
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02888
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5455
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0715
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48637
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93279
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16113
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31674
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47812
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64554
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81926
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99953
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18676
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38123
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58331
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79339
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0193
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26339
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51792
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90889
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284045
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492449
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716606
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957871
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218234
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500001
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272135
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632546
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032695
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473252
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960532
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50228
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02621
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54252
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00792
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41821
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85955
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21777
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37485
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53773
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70674
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88209
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06412
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25313
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44949
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65356
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87804
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11532
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3626
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62046
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97167
×(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276817
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482541
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705958
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9464
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20584
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486573
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259381
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613566
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011877
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450272
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93504
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47386
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02391
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94591
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35177
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78815
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25855
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4352
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59966
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77028
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94738
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1312
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32211
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52204
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74366
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97443
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21481
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46541
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72675
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03741
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269682
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472703
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695387
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935012
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193539
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473246
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594711
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99114
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427421
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909727
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44568
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02198
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5109
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88541
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28695
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71856
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18362
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4978
(425.01, 9.49, 363.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66394
