¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(443.79, 14.26, 271.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92954
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68977
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80578
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92601
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05059
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1797
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31462
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5062
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70607
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372754
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768309
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161398
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238884
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382682
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534082
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691948
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856598
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02851
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20801
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39566
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50529
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61555
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72976
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8481
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97075
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09784
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22962
µ(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36629
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.549
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377833
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773914
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132611
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218858
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299379
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447762
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602457
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763729
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932083
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10783
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2915
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43496
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54358
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65607
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77259
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89336
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01851
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14828
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28282
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42239
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59488
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382538
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774812
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103969
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199901
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278662
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363783
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515388
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67347
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838367
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0105
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19032
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36683
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47382
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58462
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69943
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81841
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94168
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06948
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20199
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33942
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.482
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64393
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386845
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748421
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075461
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18198
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260355
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341502
¶(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430723
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585636
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747272
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91592
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09204
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2761
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40616
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51541
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62855
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74578
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86725
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99318
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12372
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2591
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39955
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54528
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390808
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722163
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047091
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165109
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243124
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323895
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407516
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500273
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658687
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824009
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996581
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17685
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34064
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44833
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55986
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67543
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79514
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91926
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04793
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18135
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31973
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5285
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394374
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696043
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018869
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149239
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226921
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307356
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390628
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476814
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5726
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73466
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903797
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08047
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26513
·(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38331
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49332
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60728
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72536
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8477
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97458
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1061
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26115
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5305
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87017
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372608
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670046
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990799
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134388
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211774
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291863
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374802
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460659
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549524
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647829
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813683
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986886
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16783
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32037
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42888
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54129
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65775
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77846
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90357
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03331
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2644
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53389
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87812
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348577
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644182
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962874
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12056
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197661
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277468
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360062
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445585
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534147
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625793
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726128
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89595
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07336
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25879
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36648
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47741
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59233
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71145
»(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83487
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01315
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26895
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53869
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88746
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324675
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618448
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935093
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107708
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184543
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264068
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346422
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431616
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519867
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611189
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70577
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807615
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981615
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16343
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30607
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41558
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52902
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64658
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77566
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01879
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27485
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54488
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89822
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28626
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300899
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59285
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907465
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095866
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172455
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251724
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333799
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418744
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506668
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597736
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691975
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789595
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892497
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07082
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24762
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35575
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46776
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58384
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78224
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02567
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28208
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55247
¶(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91038
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29924
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277243
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567408
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87999
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085033
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161371
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240398
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322229
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406919
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494596
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585396
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679361
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776697
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877485
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981866
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16379
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29786
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40853
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55833
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79007
(443.82, 14.00, 271.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03386
