¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (392.37, 13.82, 249.84) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.232131
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.415217
é(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592549
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782782
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983102
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185419
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412492
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657904
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923922
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209464
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.525134
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871648
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252907
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240047
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739024
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31506
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9512
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64534
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4433
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40022
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52737
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89549
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06166
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40555
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62166
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.248898
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.414527
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59181
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781989
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978065
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181666
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408444
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653524
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919171
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203084
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518808
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.864708
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245259
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228764
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724752
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29902
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92996
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62739
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41967
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36824
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52756
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85079
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03646
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37508
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62639
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.248316
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413904
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591144
ß(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781274
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973186
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178039
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404533
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649295
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914582
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197471
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512677
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.857981
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.23555
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.644456
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710808
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28335
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90917
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60997
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39648
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33701
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48488
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80713
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01283
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34587
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63344
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.247797
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.41335
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59055
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780636
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.968468
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17454
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400758
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645213
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910152
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192036
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.506736
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851463
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226061
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633976
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697149
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.268
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88881
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58908
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37388
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30644
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44296
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76446
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99071
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32065
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64281
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.247341
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412863
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590028
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77874
Û(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963906
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171166
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39712
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641279
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904904
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186773
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500987
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845159
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216835
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62379
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683748
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2521
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86891
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56648
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35174
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2766
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4018
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72283
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97011
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33337
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65457
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.246949
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412444
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58958
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774623
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959503
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167919
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39362
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637492
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898816
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181686
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49543
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839063
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.207876
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613898
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.063603
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23482
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84942
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54444
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33041
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24743
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36137
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68219
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95104
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34752
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79026
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.246618
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412091
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589202
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770651
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955568
İ(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164799
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390253
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633855
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892926
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176776
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490065
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.833179
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.199183
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604299
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.052951
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21794
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83043
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52287
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31184
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21895
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32171
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63507
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93346
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36309
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94857
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.246353
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411808
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588897
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766827
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952785
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161806
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387027
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630363
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887233
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172039
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484891
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827505
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190755
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594994
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.041286
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20144
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81185
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50181
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28778
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19116
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28279
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58391
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92485
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38017
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11138
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.246149
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.41159
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588665
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763152
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95012
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15894
Ù(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383936
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627022
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881739
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167479
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47991
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.819671
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182588
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.585981
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.031089
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536116
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79377
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48128
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26429
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16405
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24461
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53381
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94052
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39862
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27884
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49029
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.246009
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.41144
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58762
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759623
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947572
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156199
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380982
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623828
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877055
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163092
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47512
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811413
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174686
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577261
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.021417
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.525311
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77605
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46123
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2414
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13765
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20715
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48475
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9574
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41861
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4437
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57376
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.245934
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411358
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584451
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756243
(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945143
×(391.66, 13.87, 250.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153587
