¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(413.85, 15.30, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02846
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78616
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51835
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.732908
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.878834
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.032132
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.193261
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365875
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553921
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761508
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986046
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226271
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487592
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781659
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102319
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44663
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.861403
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31865
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792579
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341477
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.964268
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67131
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40355
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1613
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00634
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9439
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00064
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18281
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59056
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51807
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14902
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.720158
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.865226
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.017445
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.177556
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.349047
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535436
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741547
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964438
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202822
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46206
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753078
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071141
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412275
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.819687
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273786
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738295
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.275784
±(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898363
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59598
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31089
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06986
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90545
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83414
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87742
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0413
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43259
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25903
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74592
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.707543
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.851767
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.002943
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.162053
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.332437
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51717
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721828
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943109
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179682
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436873
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724874
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040415
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378434
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778527
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229658
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688897
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.211182
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.833738
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51044
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22025
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98272
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80722
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72717
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75785
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9086
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26178
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00858
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38548
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.695069
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.83846
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.988626
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146752
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.316048
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499126
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702357
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92206
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156855
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412035
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697045
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010137
Ã(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345101
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.737925
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.186261
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.640432
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.15553
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.770375
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4231
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13648
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89762
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71138
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62292
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64146
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7796
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09443
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7664
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04706
(414.18, 15.27, 310.15) (399.61, 6.79, 334.40) (0.81, 2.16, 0.81) Human 20.03715
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.682734
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.825304
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.974495
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.131651
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.299877
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.481304
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683125
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901291
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134337
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38754
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669591
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980305
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312272
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697874
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143585
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592804
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.103163
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.708248
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33751
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05608
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81449
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61787
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52133
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52817
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65419
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92586
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53213
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72131
(414.18, 15.27, 310.15) (399.61, 6.79, 334.40) (0.81, 2.16, 0.81) Human 19.99553
(414.18, 15.27, 310.15) (399.61, 6.79, 334.40) (0.81, 2.16, 0.81) Human 19.83085
(414.18, 15.27, 310.15) (399.61, 6.79, 334.40) (0.81, 2.16, 0.81) Human 19.7958
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.67054
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.812299
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.960549
´(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.116751
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.283925
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463701
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664139
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.880753
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112128
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363391
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642508
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.950915
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279943
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658368
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.101623
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.546
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.051773
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.647339
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25472
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97743
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7333
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52664
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41871
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40917
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52832
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76218
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32093
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43693
(414.18, 15.27, 310.15) (399.61, 6.79, 334.40) (0.81, 2.16, 0.81) Human 19.96235
(414.18, 15.27, 310.15) (399.61, 6.79, 334.40) (0.81, 2.16, 0.81) Human 19.81188
(414.18, 15.27, 310.15) (399.61, 6.79, 334.40) (0.81, 2.16, 0.81) Human 19.78969
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.658484
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.799447
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.946788
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.102054
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.268191
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.446355
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.645394
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860483
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090225
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33958
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.615793
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921964
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248109
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619404
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.060362
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500006
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001338
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.587622
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18716
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9005
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.654
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43415
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31518
¿(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29735
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40378
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60328
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1419
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.195
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05082
(414.18, 15.27, 310.15) (399.61, 6.79, 334.40) (0.81, 2.16, 0.81) Human 19.98906
(414.18, 15.27, 310.15) (399.61, 6.79, 334.40) (0.81, 2.16, 0.81) Human 19.98504
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.646568
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.786745
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.933212
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.087553
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.252673
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.42971
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62689
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840477
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068625
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316108
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589447
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893445
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216764
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580977
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019798
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454811
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951852
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.527842
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12098
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82524
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57656
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34364
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21558
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18906
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28269
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45042
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96831
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9611
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58801
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.634793
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.774195
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.919819
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.073253
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.237372
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413301
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608628
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820738
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04733
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292974
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563463
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865154
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185907
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543083
»(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978832
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410405
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.903295
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.460934
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05615
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75162
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48728
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25757
(414.18, 15.27, 310.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1185
