°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç (382.55, 11.11, 325.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.917523
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.554409
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.876479
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002249
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550159
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17534
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90298
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77309
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7854
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21478
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.067579
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.179277
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.297942
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.424224
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.558851
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.702653
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.856571
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.02168
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.199214
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.390594
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.59747
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.821762
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.065722
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.332009
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.623785
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.944836
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.289553
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.58791
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.912966
Ú (382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055518
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605474
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23666
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97353
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87486
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8948
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37036
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.076498
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.188735
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.307988
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.434911
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.570244
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.714822
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.869598
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.035656
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.214245
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.406804
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.615001
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.840781
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.086425
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.354628
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.648599
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.972176
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.321225
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.622297
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.950431
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109824
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662136
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29951
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04582
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97099
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0072
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42053
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.085567
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.198354
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.318205
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.445785
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.581836
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.727206
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.882856
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.049883
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.22955
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.423313
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.63286
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.860161
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.107528
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.377691
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.673905
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.000069
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.353711
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.657581
Ô (382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.988893
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161339
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7202
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36391
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13799
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06972
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12279
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47253
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.094787
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.208131
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.328594
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.456841
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.593626
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.739804
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.896346
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.064363
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.24513
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.440122
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.651047
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.879901
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.129029
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.401198
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.699709
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.028526
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.387026
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.693779
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.028362
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214013
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779596
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42981
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2331
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17111
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25442
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52648
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.104155
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.21807
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.339155
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.468083
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.605617
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.752618
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.91007
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.079095
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.260986
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.457234
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.669568
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.900011
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.150938
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.425158
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.726022
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.05755
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.421184
Á (382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.730907
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.068866
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267947
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840454
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49739
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33067
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27522
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41002
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57753
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89966
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.113674
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.228169
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.349887
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.479511
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.617806
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.765648
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.924028
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.094083
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.27712
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.474649
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.688423
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.920487
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.173255
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.449572
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.752842
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.087149
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.456196
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.76898
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.11042
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323101
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90276
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57531
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43075
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38219
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49658
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62464
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86151
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.123343
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.23843
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.360794
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.491125
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.630197
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.778895
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.938222
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.109328
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.293535
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.492372
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.707615
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.941339
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.195986
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.474449
· (382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.780181
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.117331
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.490942
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.808016
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844233
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379541
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966539
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66305
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53344
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49207
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54737
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67374
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82504
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.133165
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.248853
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.371875
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.502927
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.642791
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.792362
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.952655
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.124831
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.310232
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.510405
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.727146
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.962565
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.219134
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.499791
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.80804
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.148102
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.525104
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.848032
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899124
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437249
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03182
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75293
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63878
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60493
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59985
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72478
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87487
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.143137
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.259439
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.383131
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.514916
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.655588
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.806048
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.967324
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.140594
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.327212
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.528748
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.747022
È (382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.98417
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.242703
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.525602
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.836428
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.179471
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.559946
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.889047
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955164
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496313
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10115
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84503
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74687
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72091
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65404
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7778
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.153261
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.270187
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.394561
(382.36, 11.07, 326.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.527094
