¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(386.43, 7.41, 356.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419327
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780601
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972176
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177851
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39918
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638019
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896417
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176857
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482269
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809937
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12709
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460793
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824467
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296618
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14585
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66501
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93388
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19658
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.474
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76729
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63948
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37761
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08385
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14062
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77522
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23725
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83446
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10552
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82031
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31756
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.437874
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605421
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784546
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976439
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182398
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404119
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643335
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902182
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18314
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489101
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814779
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136557
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471092
†(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835693
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316721
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15845
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66505
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95803
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22195
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50064
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79534
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71471
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37596
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08203
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13357
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7789
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33219
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94748
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31938
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96528
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47541
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440561
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60926
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788626
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980783
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187118
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409184
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648795
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908087
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189566
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494359
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819863
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142338
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481783
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847349
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336626
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15378
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66612
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97114
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2486
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52869
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84704
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71412
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37563
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08166
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12776
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78413
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34171
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08741
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54074
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11726
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6549
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443115
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613126
†(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792778
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985273
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191894
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414357
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654378
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914158
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196136
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4994
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825297
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148232
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492875
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859436
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356252
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14915
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6682
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97336
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27662
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55819
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92151
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71467
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37668
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08281
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12315
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78325
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34878
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23201
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76993
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29489
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84087
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445725
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617028
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797068
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989828
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196846
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419639
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660088
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920332
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202854
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504549
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83096
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154402
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504364
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871986
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375674
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14453
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67131
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97664
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30171
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58913
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99761
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71637
†(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37903
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08541
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11982
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77909
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35732
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38147
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79342
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47878
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0335
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448417
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619907
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.801432
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994527
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201856
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425055
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665947
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926651
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209743
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509932
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836957
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160915
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514132
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884977
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394815
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13989
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67541
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98099
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30633
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62156
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07528
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71923
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38272
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0895
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1177
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77648
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36739
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52427
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78151
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66924
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22756
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451169
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622852
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805898
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999298
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206963
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43056
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671916
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933142
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214866
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515512
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843204
„(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167709
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521544
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89838
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413719
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13529
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68052
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98641
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31208
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65544
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11505
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7233
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38771
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09508
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11677
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7754
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37894
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66328
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77297
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8664
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39657
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453981
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625882
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.809838
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004154
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212234
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436229
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678014
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939743
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220119
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521253
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849771
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174827
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529321
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912237
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432348
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13067
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68666
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99294
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.319
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66679
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11979
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72851
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39408
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10211
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11715
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77582
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39206
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80708
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76774
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05001
(386.91, 7.34, 356.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53903
”(387.53, 7.27, 356.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602401
(387.53, 7.27, 356.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859715
(387.53, 7.27, 356.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139023
(387.53, 7.27, 356.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443162
(387.53, 7.27, 356.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775641
(387.53, 7.27, 356.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140452
