¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(335.97, 7.51, 351.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141736
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778896
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118477
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490414
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899414
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351335
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853146
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41353
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00011
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65612
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51686
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44395
…(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43499
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76878
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53676
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43669
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.548
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451213
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674248
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918551
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182776
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469189
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780579
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120334
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49248
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901678
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353867
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855951
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41662
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01021
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67251
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53582
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45887
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47314
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82182
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56322
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50453
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51609
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450719
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675198
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919837
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184207
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470752
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782275
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122202
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494478
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903952
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356308
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858718
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41974
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02037
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68877
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55462
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47394
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51068
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86696
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5802
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57323
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24281
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450215
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67644
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921176
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185632
‚(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472288
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78399
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124029
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496531
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906158
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358827
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861454
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42283
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03067
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70492
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57329
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48918
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54762
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9092
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59854
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64278
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97218
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450488
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677625
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92247
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187069
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473839
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785642
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125862
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498524
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908383
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361259
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864197
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4259
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04104
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72098
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58692
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50463
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58401
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92727
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61821
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71314
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70418
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45161
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678847
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92376
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18846
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475346
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78731
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127665
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500495
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910564
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363676
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866908
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42892
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05153
ƒ(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73695
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59136
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52015
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61974
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94657
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63929
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78435
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43896
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45268
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680019
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92507
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189851
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476849
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788922
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129476
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502492
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912766
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366095
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869596
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43191
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06212
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75281
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59579
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53589
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65487
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94646
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6617
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85647
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1766
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453781
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681193
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926318
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191238
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478351
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790578
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131237
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504454
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914907
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368483
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87224
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4349
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06733
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76854
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60012
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54096
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6893
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93273
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68549
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92983
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92003
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454876
†(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682393
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927591
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192604
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479836
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792179
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133015
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506359
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917055
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37086
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874865
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43785
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07064
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78415
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60449
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54596
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72309
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91999
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71064
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05792
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64282
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455947
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683541
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928844
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193971
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4813
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793789
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134769
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508295
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919191
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373186
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877487
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44077
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07395
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79074
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60878
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55096
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71955
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90811
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73724
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18771
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36634
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43356
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457031
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684678
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930102
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195301
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482751
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795367
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13652
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510202
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921275
†(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375525
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880078
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44368
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0772
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79448
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61306
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55589
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70945
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89719
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76521
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3192
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09873
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11333
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458073
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685822
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931326
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196614
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484186
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796955
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138228
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512101
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923327
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377838
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882654
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44656
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08047
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79818
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61726
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5608
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69904
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88716
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76518
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39643
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83961
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95831
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45915
(336.06, 7.47, 351.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686979
