¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦ (361.36, 7.41, 351.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01666
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.760392
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.91289
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.076265
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.251692
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.440517
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.644809
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.943465
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.172344
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.42025
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.701596
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.022572
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.38164
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.783319
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.2335
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.742593
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.320273
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.981293
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07826
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06106
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22031
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6079
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29846
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36351
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79968
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52823
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.762948
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.915625
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.079197
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.254842
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.443911
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.737595
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.949743
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.17914
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.427408
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.710943
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.032808
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.39253
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.795457
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.246302
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.757061
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.336753
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00023
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12661
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11771
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28758
³ (362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68912
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39842
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46723
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99308
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49769
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.765554
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.918414
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.082187
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.258055
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.447373
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.743533
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.956151
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.186075
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.434724
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.720411
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.043157
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.403535
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.807728
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.259905
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.771688
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.353417
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.01939
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17556
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17514
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35582
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77153
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48628
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51707
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20648
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46967
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.768212
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.921257
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.085236
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.261332
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.451461
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.749591
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.96269
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.193151
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.443054
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.729999
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.053621
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.414654
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.820127
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.273817
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.786469
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.370262
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.03876
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22513
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23329
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42496
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85516
¢ (362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56432
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54596
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35773
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4441
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.770921
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.924155
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.088343
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.264672
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.557738
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.75577
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.969357
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.20037
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.451601
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.739706
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.0642
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.425889
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.832657
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.28788
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.801409
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.387291
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40452
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27529
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29217
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49509
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94006
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64363
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57593
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51202
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42102
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.773679
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.927106
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.091508
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.268073
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.563588
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.762067
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.976155
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.207729
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.460274
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.74953
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.07489
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.437674
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.845313
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.302086
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.816733
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.404498
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44829
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32609
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35186
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56619
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02617
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72428
 (362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6071
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5872
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40123
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.776488
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.930111
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.094731
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.272
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.569548
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.768484
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.983082
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.215229
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.469077
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.759473
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.085695
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.449647
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.858098
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.316438
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.832962
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.42189
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49251
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37747
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41227
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63828
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11356
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80623
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63937
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56921
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43895
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.779346
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.93317
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.098011
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.390306
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.575619
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.77502
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.990139
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.22287
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.478007
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.769531
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.09661
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.46175
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.871011
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.330937
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.849355
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.439459
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53724
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4295
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47348
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7113
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20224
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89502
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61664
œ (362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48806
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3276
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.782255
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.936283
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.101348
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.396059
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.581798
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.781674
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.997325
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.230652
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.487065
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.779707
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.107638
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.473974
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.884048
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.345578
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.865916
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.457207
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58252
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48214
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53546
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78532
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29218
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99585
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54505
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39546
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21124
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.785213
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.939448
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.105031
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.401915
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.588088
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.788447
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.00464
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.238462
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.496249
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.79
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.118775
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.486322
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.897209
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.360366
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.882643
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84509
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62826
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53537
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5982
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86034
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38124
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96146
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.475
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30548
™ (362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09963
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.788218
(362.23, 7.40, 351.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.942665
