¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(425.25, 9.62, 362.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54726
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07324
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82038
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79941
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0733
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25868
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087768
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32033
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553631
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803468
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071644
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353237
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655216
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965474
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29202
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64473
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02685
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43677
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87092
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34557
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86908
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43338
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06326
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79729
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77693
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03568
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11405
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.47555
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.52827
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.58462
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.64464
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.72373
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075829
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313192
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545978
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795237
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062818
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343319
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644545
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958945
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284979
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63713
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01859
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43089
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86453
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33758
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85645
«(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42497
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05396
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77491
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75498
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99868
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01969
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.17069
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.36747
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.19557
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.20289
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.24111
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.2841
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.33541
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.39798
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.51901
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063938
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303534
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538456
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787221
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054182
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333593
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634088
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952666
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278225
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629833
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01071
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42456
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85864
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33113
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84845
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4172
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04537
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75316
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73353
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96216
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93154
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.42911
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.37022
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.13185
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.14032
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.18095
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.22666
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.27699
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.33161
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.4439
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052127
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290828
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531062
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779313
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045643
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324068
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623842
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946729
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271796
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622903
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00319
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41637
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85319
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32516
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84196
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41006
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03746
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73386
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71262
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38064
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51311
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.96269
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.38025
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.09448
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.09879
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.13771
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.18323
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.23227
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.28485
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.38998
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040357
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278213
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523829
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771575
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036972
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314776
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613804
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936502
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265701
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616299
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4086
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84823
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31977
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83604
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40353
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03021
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33607
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91871
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96662
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39262
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07454
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.65606
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.39398
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.06177
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.06068
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.09791
ù(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.14326
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.19211
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.2445
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.34412
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028664
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265625
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516726
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763947
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028488
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305656
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603997
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925915
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259881
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610027
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989226
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40122
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84376
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31487
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83062
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00192
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45024
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11459
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90776
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94662
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34143
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57815
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.41141
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.03245
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.02597
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.06152
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.1067
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.15539
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.21047
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.30351
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017037
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253175
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506887
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756519
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020211
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296768
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594409
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915561
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254396
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604117
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98284
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39422
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52111
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8698
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3029
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84614
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44358
Ì(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1084
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89749
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92718
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29068
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12886
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.43256
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.01313
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 21.99463
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.02851
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.07355
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.12208
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.17994
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.2664
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766332
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24077
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493568
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749218
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012125
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288074
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585031
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740613
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939204
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.24843
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.541028
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91137
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33644
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79736
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28821
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84071
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43758
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10294
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88788
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9083
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24038
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98541
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.45745
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.03741
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 21.96664
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 21.99886
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.04377
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.09216
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.15899
(425.30, 9.63, 362.77) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.27542
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607902
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829328
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067199
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32337
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591935
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860059
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149076
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458771
µ(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785529
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.139962
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.510516
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.900458
(425.30, 9.63, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32747
