¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(398.14, 14.02, 247.93) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.239174
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933841
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415529
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953707
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34677
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10896
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98996
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.125342
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.109149
á(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.094368
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.080989
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.068999
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.058392
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.138715
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.273676
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.72313
(397.81, 13.97, 247.73) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 23.26533
(397.81, 13.97, 247.73) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 23.25582
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119028
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323063
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543562
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781077
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03756
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31533
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617105
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946091
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249922
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549457
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950882
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434536
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974993
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45215
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23082
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98353
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.118903
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.10272
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.08795
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.074579
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.062599
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.051998
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.132441
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.267208
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.71517
(397.81, 13.97, 247.73) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 23.33339
(397.81, 13.97, 247.73) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 23.32385
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113823
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316927
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536956
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773949
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029858
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306994
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608008
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936177
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246089
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545332
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968087
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453711
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996463
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55952
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27588
Û(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98335
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39732
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84289
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.47288
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.77171
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.256609
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.245781
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.236357
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00076
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.70712
(397.81, 13.97, 247.73) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 23.40535
(397.81, 13.97, 247.73) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 23.39579
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108669
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310842
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530422
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7669
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022212
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298685
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599041
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926357
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242607
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54676
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98538
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47296
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01808
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61607
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2639
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96485
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39818
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84383
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.45919
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75235
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.252842
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.242019
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.232598
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.996679
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.69899
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43226
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42347
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.41789
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.41551
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.41632
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42033
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103591
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304771
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523934
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759864
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014651
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290497
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590093
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916591
ß(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239389
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562434
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002764
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492326
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02939
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60558
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25206
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94326
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40002
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84583
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.44733
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63102
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02578
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01365
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00311
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.994091
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.69077
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.49572
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.48691
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.48131
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.47892
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.47974
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.48376
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098559
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298797
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517463
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75293
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007105
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282321
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581236
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90693
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236506
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578228
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02028
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507618
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01801
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59529
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24043
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92209
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40292
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84888
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.44052
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.136595
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.124533
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.11386
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.104568
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.992994
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.68247
(397.81, 13.97, 247.73) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.71477
(397.81, 13.97, 247.73) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.70509
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.72554
à(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093607
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292832
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511056
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74604
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999669
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274268
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572412
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897352
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233926
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594094
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037859
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495173
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00723
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58511
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22898
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.305865
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.287893
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.271367
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.280128
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.136968
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.124904
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.114231
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.104939
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.993392
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.07992
(397.81, 13.97, 247.73) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.80321
(397.81, 13.97, 247.73) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.7935
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.04434
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088712
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286924
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50473
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739182
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992259
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266207
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563703
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887799
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23167
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61002
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027839
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482903
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996503
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57512
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.322765
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.296203
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.278
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.261495
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.250685
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.138702
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.126637
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.115962
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.10667
æ(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.995279
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.08184
(397.81, 13.97, 247.73) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.8959
(397.81, 13.97, 247.73) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.88616
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.964372
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083885
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281069
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4984
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732375
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984918
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258267
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555038
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878378
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229689
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605711
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016902
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470824
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985874
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.344512
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.316421
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.28988
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.269512
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.253019
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.244455
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.141806
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.129734
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.119057
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.10976
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.998661
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02448
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.5448
(397.81, 13.97, 247.73) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.967415
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079097
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275812
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492161
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725623
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977634
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25037
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546474
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869003
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221597
(397.81, 13.97, 247.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595898
