¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹ (397.81, 14.26, 245.06) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.137028
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.416919
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.397421
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.379399
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.362844
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.347738
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.334073
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.321836
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.311021
(398.91, 14.04, 244.83) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 10.55672
(398.91, 14.04, 244.83) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.55334
(398.91, 14.04, 244.83) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.54665
(398.91, 14.04, 244.83) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.54155
(398.91, 14.04, 244.83) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.53802
(398.91, 14.04, 244.83) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.53607
(398.91, 14.04, 244.83) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.53569
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.74439
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156422
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36309
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58514
ú(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824282
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080962
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352462
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646835
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967037
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316468
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699335
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123933
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585385
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.428956
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.405077
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.382714
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.361853
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.342475
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.324566
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.308111
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.2931
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.27952
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.267362
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.256615
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.42736
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.90764
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.90049
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.89498
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.89111
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.88885
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.88823
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.88923
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153446
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359879
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581708
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82061
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075974
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347078
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641018
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96067
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.828173
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.800134
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.773456
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.748108
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.724073
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.701335
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.67987
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.65967
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.640709
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.622978
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.606462
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.591147
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.577026
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.874693
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.204207
ƒ (398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.42341
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.09958
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.0923
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.08669
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.08273
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.08043
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.07978
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.08079
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150489
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356749
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578313
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81694
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071063
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341785
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635256
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.381612
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.357227
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.334095
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.312194
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.29151
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.272024
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.253723
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.236589
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.220612
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.20578
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.192078
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.179499
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.168031
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.157667
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.872531
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.153749
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.41962
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.30011
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.29269
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.28697
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.28293
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.28058
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.27991
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.28093
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147593
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353602
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574973
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813315
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066242
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336565
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629573
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.389508
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.365096
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.341937
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.320012
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.299305
 (398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.279798
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.261476
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.244323
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.22833
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.21348
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.199763
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.18717
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.175689
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.165313
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.870458
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.105195
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 10.41598
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.50978
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.50222
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.49637
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.49225
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.48985
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.48916
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.49018
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14472
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350516
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571629
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809728
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061485
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331422
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624017
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.398528
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.374085
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.350897
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.328945
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.308211
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.288679
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.270334
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.253161
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.237146
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.222277
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.208542
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.195934
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.184438
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.174048
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.86847
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.058499
(398.91, 14.04, 244.83) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.57021
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.72916
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.72144
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.71548
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.71126
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.7088
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.70809
(398.91, 14.04, 244.83) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.70912
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141879
‰ (398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347493
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568361
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806182
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056811
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326344
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618516
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.408678
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.384201
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.360981
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.338997
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.318234
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.298674
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.280304
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.263104
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.247067
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.232176
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.218423
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.205795
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.194284
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.183879
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.866568
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.013619
(398.91, 14.04, 244.83) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.51784
(398.91, 14.04, 244.83) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.58354
(398.91, 14.04, 244.83) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.57559
(398.91, 14.04, 244.83) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.56952
(398.91, 14.04, 244.83) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.56534
(398.91, 14.04, 244.83) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.56303
(398.91, 14.04, 244.83) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.56259
(398.91, 14.04, 244.83) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.56403
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139063
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344447
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565092
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802698
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052214
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321382
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614482
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.419968
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.395452
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.372195
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.350177
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.329381
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.309791
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.291391
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.274166
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.258102
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.243189
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.229414
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.216765
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.205236
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.194814
 (398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.864753
(398.91, 14.04, 244.83) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.019303
(398.91, 14.04, 244.83) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.46755
(398.91, 14.04, 244.83) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 13.00991
(398.91, 14.04, 244.83) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 13.01655
(398.91, 14.04, 244.83) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 13.01026
(398.91, 14.04, 244.83) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 13.00592
(398.91, 14.04, 244.83) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 13.00352
(398.91, 14.04, 244.83) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 13.00305
(398.91, 14.04, 244.83) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 13.00454
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136279
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341463
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56189
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798895
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047673
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316492
(398.91, 14.04, 244.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612876
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.432405
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.407847
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.384549
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.362495
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.341662
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.322038
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.303606
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.286351
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.27026
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.25532
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.24152
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.22885
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.217299
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.20686
(398.91, 14.04, 244.83) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.863023
