¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(324.34, 7.19, 395.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72979
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731145
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27727
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90696
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63727
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47335
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3874
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44703
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69141
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17068
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1248
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50765
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28967
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39051
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614198
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859452
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11902
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400132
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705565
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038526
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402929
†(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803291
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245119
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735191
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28241
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.912
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64304
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48093
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39507
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45602
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70199
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10304
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14042
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55418
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34782
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394197
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617789
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861391
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121126
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402391
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708052
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041264
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405908
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808021
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251457
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743449
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29238
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91699
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64868
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48752
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40274
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46494
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71256
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03577
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15606
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60056
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40826
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397899
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621788
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863328
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123238
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404727
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710547
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04397
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40888
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815234
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259467
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752389
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30233
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92186
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65427
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49392
„(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4104
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47391
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72318
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01921
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11116
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64678
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47107
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400998
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624518
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865286
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125328
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406962
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713016
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0467
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411848
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818724
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267487
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761292
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31233
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.931
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65974
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50023
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41809
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48285
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73375
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03284
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97605
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69261
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53629
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402682
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626328
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867243
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127418
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409246
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715491
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049397
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414835
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821738
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275489
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77023
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32229
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94226
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66512
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50645
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42575
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49181
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74433
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04706
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84113
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71123
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59556
…(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404351
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628126
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869194
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129544
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411551
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718003
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052123
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417814
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824684
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283535
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779133
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33228
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95348
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67041
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51256
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43341
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50074
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75491
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06186
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70652
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7291
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51659
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405999
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629937
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871132
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131616
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413812
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720459
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054818
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420758
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827589
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290563
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788039
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34227
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96475
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6756
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5185
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44107
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50972
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76552
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07726
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57232
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50209
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36827
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407688
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631711
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87307
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13372
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416117
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722948
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057533
†(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423726
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830452
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29374
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796949
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35226
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97602
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6816
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52439
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44871
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51863
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77605
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09321
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45753
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26744
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11258
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40936
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633521
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874971
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135826
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418384
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725415
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060219
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426682
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833219
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296827
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805897
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36225
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98726
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69437
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53016
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45635
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52757
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78664
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12765
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52733
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04773
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76344
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411038
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635319
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876924
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137911
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420635
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727879
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062922
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429656
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835974
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29988
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814799
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37224
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99852
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70714
‰(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53578
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46402
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53647
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76107
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19412
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59861
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90027
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48189
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412663
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637105
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878861
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139987
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422871
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730348
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065622
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432591
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838649
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302844
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820074
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38221
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00979
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71995
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54133
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47163
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54965
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66754
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26159
(324.42, 7.19, 395.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67132
