¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(378.82, 7.61, 346.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2678
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717595
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179245
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716933
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31749
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98163
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77049
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69692
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93593
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42448
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976307
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255533
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568236
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910377
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286147
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700821
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160619
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696439
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28804
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94817
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73195
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65755
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90751
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52747
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969317
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243923
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555553
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89643
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270831
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683843
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141931
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675633
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25835
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91446
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69308
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63216
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87776
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03973
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963121
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234845
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543038
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882358
ƒ(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255337
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666718
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123154
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651491
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22845
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88053
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65384
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60595
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84676
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58043
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956281
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225669
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533081
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869001
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239653
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649364
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104088
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624799
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19838
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8464
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61427
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57891
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81452
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947208
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216391
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522924
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857888
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22533
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631876
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084771
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597933
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16815
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81208
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57437
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.551
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78106
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938118
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20698
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512663
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846635
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212964
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616514
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06522
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570891
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13772
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7776
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53988
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52232
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74641
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928924
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197415
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502224
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8352
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200403
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602647
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044477
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543725
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10711
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7429
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51493
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49282
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73938
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919744
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187716
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491642
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823649
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187662
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588573
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024487
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521051
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07706
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70805
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48928
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46259
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85514
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910477
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177917
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480949
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81189
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174772
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574378
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004326
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498538
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05175
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67508
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46295
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43153
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9688
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901159
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167986
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470115
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800034
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161751
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55827
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475865
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02624
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64623
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40544
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39979
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08023
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891763
†(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157918
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459126
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788056
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14855
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539961
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963497
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452964
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00058
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60886
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30685
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32606
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18921
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882369
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147739
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44803
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775894
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135186
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52154
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942884
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429952
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974731
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54953
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20904
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20964
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29561
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872888
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137457
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436804
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763634
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121693
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503059
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92242
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406787
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948743
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49092
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11207
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09435
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91301
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863374
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127031
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425455
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751183
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105602
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484459
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901899
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383465
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922558
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43305
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01597
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98026
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51009
‰(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853835
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116521
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414014
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738655
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088622
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465818
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881319
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360007
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896204
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37595
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92066
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86731
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12409
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844256
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105896
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402411
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725988
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071627
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44711
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860642
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336406
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866463
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31955
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82626
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75562
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75427
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834611
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095151
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390735
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713209
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054523
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428317
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839917
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312654
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815695
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26389
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75665
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64512
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60925
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824982
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084312
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378923
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697885
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037364
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409467
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819112
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288803
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765596
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20897
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69618
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53581
…(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47511
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23396
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815282
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073377
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366998
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682158
(378.70, 7.61, 346.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020142
