¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (418.64, 13.47, 327.03) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.113145
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698601
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47731
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14985
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82395
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4075
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3314
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86775
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3313
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0749
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.9655
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.47305
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812675
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184567
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794458
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6327
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16818
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94479
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55572
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38955
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98578
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44535
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21089
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.22535
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.66104
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83674
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237521
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890845
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79008
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18601
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08041
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60743
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44761
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10422
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55895
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34652
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.49469
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.84057
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860977
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297036
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987717
µ(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9494
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20333
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21682
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65901
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50549
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22304
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67201
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48164
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66188
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88541
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381021
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08515
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11064
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26513
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35405
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71041
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5632
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26422
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78447
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61622
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82571
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907803
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465267
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18299
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27368
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38093
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49197
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76164
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62076
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21822
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89628
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75014
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98243
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9269
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549728
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28123
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4385
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49712
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63055
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81264
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67809
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1729
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00737
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87808
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12037
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946025
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634371
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39713
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60495
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6136
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76974
·(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86345
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73519
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12825
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1177
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00458
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25725
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981731
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719167
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53126
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67912
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73026
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90945
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.914
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79208
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0843
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2206
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12974
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.393
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04031
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804043
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66612
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74003
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84708
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04957
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96431
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37157
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04105
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31302
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25352
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52758
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097139
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888968
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80166
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81819
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.964
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09804
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01437
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36271
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99844
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40441
(418.73, 13.50, 326.88) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 20.05094
(418.73, 13.50, 326.88) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 20.18344
(418.73, 13.50, 326.88) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 20.32075
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152097
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97389
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9377
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89371
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08092
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05811
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06415
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35458
ğ(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95654
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45818
(418.73, 13.50, 326.88) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.4954
(418.73, 13.50, 326.88) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.61913
(418.73, 13.50, 326.88) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.7474
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.393594
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.373982
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04754
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9666
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1978
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01855
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98359
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34715
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92124
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02001
(418.73, 13.50, 326.88) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.33947
(418.73, 13.50, 326.88) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.34214
(418.73, 13.50, 326.88) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.34769
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.380618
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.361031
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.65303
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03664
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31451
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97929
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82533
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34043
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91406
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 18.39165
(418.73, 13.50, 326.88) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 22.447
(418.73, 13.50, 326.88) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 22.41913
(418.73, 13.50, 326.88) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 22.39466
(418.73, 13.50, 326.88) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 22.37358
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.524333
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.578676
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.667491
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.026584
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42486
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94039
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66571
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33444
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90765
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.99287
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 18.07675
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 18.16414
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 18.25512
(418.73, 13.50, 326.88) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 22.74297
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 6.942831
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.006382
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.072178
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.140294
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38921
ô(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90184
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50483
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32917
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.53725
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.61322
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.6925
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.77516
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.86128
(418.73, 13.50, 326.88) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 23.15334
(418.73, 13.50, 326.88) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 7.419476
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.164432
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18851
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2286
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35392
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86361
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41602
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3246
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.60007
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.52962
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.46232
(418.73, 13.50, 326.88) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 17.40471
(418.73, 13.50, 326.88) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 23.75734
(418.73, 13.50, 326.88) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 23.73721
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.11717
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.094691
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.073538
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.053691
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.03514
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.01787
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37497
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32076
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89298
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68999
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03637
(418.73, 13.50, 326.88) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 23.8015
(418.73, 13.50, 326.88) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 23.84747
(418.73, 13.50, 326.88) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 23.8972
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.049665
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.027267
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.006185
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 7.986401
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 7.967902
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 7.959403
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33425
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78977
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88964
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77605
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1226
(418.73, 13.50, 326.88) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 24.12927
(418.73, 13.50, 326.88) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 24.17738
(418.73, 13.50, 326.88) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 24.22931
ø(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.047323
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.053615
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.061121
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.069846
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.079799
(418.73, 13.50, 326.88) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.090983
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29394
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60582
(418.73, 13.50, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92561
