¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(353.83, 9.41, 316.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91681
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.089925
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.225919
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372499
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528399
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694493
ê(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871779
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061392
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262696
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460064
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671304
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897614
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140655
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402593
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.685672
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970639
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.25373
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.566449
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.912893
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.289987
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674266
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05954
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48658
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95319
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5788
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43593
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85269
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35309
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.600646
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.718121
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.833822
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.954825
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.08282
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.218569
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364715
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520129
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68569
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862392
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051361
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252782
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449488
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659998
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88547
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127613
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388549
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.670507
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.956437
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238481
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.550778
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.89591
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271518
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656988
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04116
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4666
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93139
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55097
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38193
ë(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76741
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22009
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.59477
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.711915
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.827677
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.948342
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.075972
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.211494
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.357212
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512158
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677208
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853347
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041696
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243306
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439382
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649194
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873866
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115153
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375137
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656025
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943028
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224084
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.536005
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879903
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254112
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.640901
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02406
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44801
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9111
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52482
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35158
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6869
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09229
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.58907
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.705894
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.821761
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.942102
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.069379
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.204683
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.349988
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.504487
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.669043
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844642
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032395
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233573
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429738
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63889
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862799
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10327
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.362345
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642216
é(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930408
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210533
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.52212
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.864861
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.237759
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.625993
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00824
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43081
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89234
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50031
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32343
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60946
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96949
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.58354
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.700055
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.816072
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.936101
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.063042
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.198134
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.343044
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.49711
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661194
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836274
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023456
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224002
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420558
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629077
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852263
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09196
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.35017
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629076
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.918565
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197821
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.509118
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850775
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22245
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.612253
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.99367
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41498
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87506
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47744
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29717
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5366
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85154
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.578183
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.694397
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.810611
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.930342
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.056959
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.191845
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336378
í(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.49003
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653661
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828243
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014878
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214818
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411837
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61976
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842256
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08122
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338612
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616602
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907498
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185943
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.496994
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.837642
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.208176
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.599678
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.980354
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40051
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85928
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45619
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27277
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48847
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74146
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.572999
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.688922
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.805377
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.924823
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.05113
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.185818
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329988
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483243
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646442
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820548
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006659
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206019
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403574
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610931
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832778
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071044
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327664
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604788
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.897202
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174892
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485741
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825455
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.194931
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.588257
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.968282
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38739
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84497
ê(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43654
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25022
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44276
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63847
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.567986
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.683629
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.800369
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.919541
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.045552
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.18005
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.323873
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.476751
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639534
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813186
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998796
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197604
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395765
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602589
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823821
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061433
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317322
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59363
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.887672
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164665
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475353
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.814205
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.182709
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.577984
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.957446
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37562
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83214
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41848
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2295
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39943
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53754
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.563143
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.678516
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.795586
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.914497
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.040227
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.174541
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.318033
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470551
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63294
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806158
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99129
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18957
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38841
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594732
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815385
(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052382
ï(354.27, 9.44, 317.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307584
