¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(331.23, 7.36, 367.92) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.45833
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.4198
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.5306
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.51573
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.50248
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.19986
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.577757
(331.28, 7.36, 367.71) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.83926
(331.28, 7.36, 367.71) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.46767
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.072907
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.050948
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.029926
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.014106
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.036777
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.060412
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.085032
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.11066
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.137319
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.214834
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.325872
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.442571
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.536291
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.362015
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.797591
(331.28, 7.36, 367.71) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.60956
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.705398
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.16945
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.49637
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.69843
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.87629
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.86087
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.84711
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.58318
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.13666
(331.28, 7.36, 367.71) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.92455
(331.28, 7.36, 367.71) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.5521
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.095534
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.073479
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.052363
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.032355
í(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.055263
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.079141
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.104013
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.129898
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.15682
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.228812
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.340495
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.457885
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.664505
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.518806
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.699947
(331.28, 7.36, 367.71) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.7206
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.732174
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.32711
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.78003
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.99373
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.21777
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.23115
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.21684
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.99841
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.380692
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.678872
(331.28, 7.36, 367.71) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.63967
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.119132
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.096974
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.075761
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.055475
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.074498
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.098631
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.123765
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.149919
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.177118
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.243298
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.355653
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.47376
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.797705
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.624027
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.724439
(331.28, 7.36, 367.71) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.83557
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.429997
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.49042
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.03709
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.30717
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.54478
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.62937
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.61447
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.44965
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.340544
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.936204
(331.28, 7.36, 367.71) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 16.73043
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.143719
ì(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.121455
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.100142
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.07976
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.094494
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.118894
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.1443
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.170735
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.198224
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.258299
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.371348
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.490203
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.552376
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.590408
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.794114
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.070333
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.459231
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.375091
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.22488
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.64044
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.89289
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.05875
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.04319
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.308309
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.398241
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.20868
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.169319
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.146945
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.125526
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.105043
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.115265
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.139943
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.165634
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.192363
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.220153
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.273818
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.387591
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.50722
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.613324
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.693831
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.865624
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.146588
(331.28, 7.36, 367.71) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.10477
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.554644
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.323449
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.310239
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.298455
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.288084
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.279119
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.472165
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.711692
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.49764
ê(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.195952
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.173465
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.151936
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.131348
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.136824
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.161792
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.187782
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.214816
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.242921
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.289864
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.404385
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.524819
(331.28, 7.36, 367.71) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.507988
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.800869
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.939022
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.224899
(331.28, 7.36, 367.71) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.21759
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.13709
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.657605
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.471547
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.456288
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.442486
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.560023
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.80287
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.05991
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.80456
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.223646
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.201039
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.179396
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.1587
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.159187
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.184456
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.210757
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.238111
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.266545
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.30644
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.42174
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.543006
(331.28, 7.36, 367.71) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.451316
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.911677
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.014363
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.305329
(331.28, 7.36, 367.71) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.33415
(331.28, 7.36, 367.71) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.4437
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.25651
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.870015
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.854007
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.839521
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.897954
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.15884
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.43545
ì(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.13112
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.252425
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.229692
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.207932
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.187122
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.182367
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.207952
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.234577
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.262264
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.29104
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.323556
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.439661
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.561791
(331.28, 7.36, 367.71) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.496344
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.026425
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.117108
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.387939
(331.28, 7.36, 367.71) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.45459
(331.28, 7.36, 367.71) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.56652
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.93724
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.38479
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.28826
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.27301
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.26196
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.54302
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.84157
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.47921
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.282313
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.259454
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.237569
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.216641
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.206382
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.232296
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.259258
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.287293
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.316425
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.346684
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.458155
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.58118
(331.28, 7.36, 367.71) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.54253
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.145292
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.238672
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.472795
(331.28, 7.36, 367.71) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.796535
(331.28, 7.36, 367.71) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.69346
(331.28, 7.36, 367.71) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 12.81192
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.08694
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.76422
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.74814
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.7337
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.95883
ê(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.28211
(331.28, 7.36, 367.71) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.85096
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.313343
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.290349
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.268336
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.247287
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.231248
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.257504
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.284818
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.313215
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.34272
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.373362
(331.28, 7.36, 367.71) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.477231
