¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(389.09, 12.43, 326.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412618
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193825
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32134
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454195
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592651
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737019
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887704
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203074
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619022
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07589
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68864
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29429
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90243
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74429
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81182
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3839
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06444
(389.66, 12.53, 326.88) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 23.25558
(389.66, 12.53, 326.88) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 23.32707
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610924
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765804
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930368
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10843
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300554
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5051
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743258
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000592
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279526
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582738
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826712
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063545
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185795
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313016
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445593
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583717
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727816
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878123
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118636
½(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526653
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974455
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58711
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20578
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84115
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66584
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71969
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27984
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03421
(389.66, 12.53, 326.88) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 23.1341
(389.66, 12.53, 326.88) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 23.20484
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628383
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784355
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950085
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131719
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32571
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530432
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757149
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015634
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295795
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600475
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851579
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056601
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178582
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305607
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437898
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575782
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719577
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869615
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036446
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436854
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875903
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48624
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09507
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77816
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58956
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63021
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17876
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99825
(389.66, 12.53, 326.88) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 23.01729
(389.66, 12.53, 326.88) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 23.08732
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.646157
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803182
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970099
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155341
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351259
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557782
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779216
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030857
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312333
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618462
³(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877068
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050502
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17229
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2991
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431175
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568817
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712342
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862144
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018488
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349468
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780151
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3606
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98756
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65695
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51541
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54326
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08056
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96476
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664137
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822283
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99083
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17929
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377186
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585528
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808971
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049237
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329098
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636701
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903177
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045278
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166892
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293518
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425379
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562834
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706139
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8557
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011837
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264505
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687077
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23866
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88309
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53935
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42973
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45884
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96259
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93373
(389.66, 12.53, 326.88) (412.96, 8.53, 306.22) (2.94, 2.61, 2.92) Tools 24.36904
(389.66, 12.53, 326.88) (412.96, 8.53, 306.22) (2.94, 2.61, 2.92) Tools 24.1285
(389.66, 12.53, 326.88) (412.96, 8.53, 306.22) (2.94, 2.61, 2.92) Tools 24.04504
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68241
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841665
·(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013541
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203565
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403498
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613713
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839208
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081741
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346107
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65523
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924131
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040861
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162361
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288822
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420537
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557844
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700953
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850324
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00625
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181832
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596618
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12032
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78159
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42519
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31821
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37685
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84712
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9056
(389.66, 12.53, 326.88) (412.96, 8.53, 306.22) (2.94, 2.61, 2.92) Tools 24.2208
(389.66, 12.53, 326.88) (412.96, 8.53, 306.22) (2.94, 2.61, 2.92) Tools 23.98037
(389.66, 12.53, 326.88) (412.96, 8.53, 306.22) (2.94, 2.61, 2.92) Tools 23.89536
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700956
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861338
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036577
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228186
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430227
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64231
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869938
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114787
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378877
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67402
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92069
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037334
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15872
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285067
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416617
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553751
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69677
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845985
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001755
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164492
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508658
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00546
À(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67332
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3144
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18576
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27917
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73494
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88403
(389.66, 12.53, 326.88) (412.96, 8.53, 306.22) (2.94, 2.61, 2.92) Tools 24.07796
(389.66, 12.53, 326.88) (412.96, 8.53, 306.22) (2.94, 2.61, 2.92) Tools 23.83756
(389.66, 12.53, 326.88) (412.96, 8.53, 306.22) (2.94, 2.61, 2.92) Tools 23.75104
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719737
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881289
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059892
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253088
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457301
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671322
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901073
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148349
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415082
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703755
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918082
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03464
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155921
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282154
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413657
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550685
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693572
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842673
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99831
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160952
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423158
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893915
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54637
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20682
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99965
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15451
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62585
(389.66, 12.53, 326.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86331
(389.66, 12.53, 326.88) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 22.80517
(389.66, 12.53, 326.88) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 22.86981
(389.66, 12.53, 326.88) (412.96, 8.53, 306.22) (2.94, 2.61, 2.92) Tools 23.61194
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473508
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649024
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837059
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038989
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256397
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490999
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744957
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020656
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321023
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649418
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009904
·(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407396
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772324
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122798
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510342
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933842
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39842
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1894
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469397
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.644622
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832372
(390.08, 12.59, 327.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033964
