¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(377.36, 7.34, 353.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259947
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494703
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812743
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160257
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541473
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961471
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426361
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943713
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52277
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17527
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88422
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6849
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50043
‚(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26727
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12889
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10381
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20881
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38325
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70715
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1604
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72108
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31177
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041931
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241854
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456416
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687304
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936393
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205887
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498308
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816688
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16459
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546241
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966685
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432174
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950169
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53006
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18346
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8923
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69416
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50702
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27854
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14158
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1182
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22322
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38608
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.704
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14679
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68914
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24679
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04427
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244329
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459099
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69018
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939497
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209254
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502003
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820707
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168988
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551047
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972025
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438088
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956749
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53744
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19182
…(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90065
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70364
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51099
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2831
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15919
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13369
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23475
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39044
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69479
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13532
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65981
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18487
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046628
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246882
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461808
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693142
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942694
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212698
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505724
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824776
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173458
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555945
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977434
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44408
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963479
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54497
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2003
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90923
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71344
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51573
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28839
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18238
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15947
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2354
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39636
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68739
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12602
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63306
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12623
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049036
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24946
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464598
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696132
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945927
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216188
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509539
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828923
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177973
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560917
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982946
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450187
ƒ(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970281
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55262
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20898
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91804
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72351
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52117
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29448
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20659
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18692
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23168
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39244
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68179
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10628
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60888
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0709
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051496
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252086
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467414
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699153
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949202
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219758
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513361
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833124
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182594
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56599
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988535
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456377
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977213
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5604
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2178
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92707
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73389
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52736
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30142
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23179
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21555
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22927
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38969
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.678
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10066
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59768
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0238
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053977
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254768
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470285
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702238
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952547
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223352
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517309
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837411
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187263
…(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571139
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994204
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462715
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984283
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56832
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22626
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93641
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74451
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53429
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31909
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25803
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2425
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22821
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38847
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67604
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09722
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56667
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98911
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056512
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257475
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473188
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705387
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955934
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22703
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521296
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841785
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192042
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576398
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000013
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469118
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991435
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57637
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23468
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94594
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75541
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54198
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34621
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28529
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24239
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22847
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38877
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67583
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09601
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53698
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9575
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059073
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26021
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47618
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708572
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959339
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230735
‡(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525355
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846162
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196875
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581708
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005879
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475645
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998699
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58453
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24334
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95576
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7666
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55037
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37409
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31361
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24347
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23007
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39059
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67746
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09697
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50998
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90334
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061663
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263002
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479145
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711797
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962848
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234528
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529457
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85066
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201763
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587132
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011834
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482273
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00608
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59284
(378.05, 7.35, 353.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25218
