¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(387.55, 7.12, 357.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750509
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.014891
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.165409
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326064
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.497903
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682069
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87986
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.092931
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322951
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570116
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832824
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118529
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430315
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771892
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147622
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562912
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037661
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574968
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53339
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1571
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48049
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82357
‚(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14488
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31443
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49048
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.8761
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.017536
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.168235
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329088
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501112
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685536
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883618
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096935
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327298
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572018
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834896
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120769
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432778
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774586
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150595
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566813
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04676
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585228
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56318
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28219
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61259
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9437
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10609
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27463
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44958
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.878677
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020302
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171204
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332255
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.50449
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689106
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887488
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101138
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3315
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574174
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837196
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12328
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435524
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777555
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153899
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575316
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056277
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595957
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09283
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41127
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74892
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90786
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06934
†(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23688
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4108
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.881417
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.02319
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.174266
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335533
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508002
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692871
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891551
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105483
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333686
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576487
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839759
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126031
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438529
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780869
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157537
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584201
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06622
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608465
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21908
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54451
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71918
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87397
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03451
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20116
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37409
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10891
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.884225
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.026176
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.177445
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338926
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51163
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696807
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895751
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109995
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336058
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579044
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842516
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129056
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441822
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784493
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161545
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593416
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076535
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632711
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34935
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53947
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68795
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84196
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00167
‡(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16742
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33948
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78155
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.887173
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.029317
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.180776
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342463
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515455
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700854
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900094
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113604
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338613
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581823
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845537
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132357
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445405
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788427
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168941
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603058
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087253
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656986
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36827
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5108
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65855
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81183
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97074
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13569
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30688
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46956
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.890195
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.032529
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.184226
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.346151
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519368
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705073
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904643
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116155
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341381
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584827
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848786
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135868
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449284
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792679
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177945
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613002
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098409
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681146
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34202
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48391
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.631
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78351
„(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94171
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10588
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27627
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17188
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.893325
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.035897
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.187772
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349955
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523427
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709436
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909306
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118918
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344365
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588052
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852273
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139692
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453428
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797215
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187226
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623324
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109954
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7053
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31747
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45875
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60521
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75707
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91462
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07803
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24767
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88762
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11936
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.896565
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03931
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.191444
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35388
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527631
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713919
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912556
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121864
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347537
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591474
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855994
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143733
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457836
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802879
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19682
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634022
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121916
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729398
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2946
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43534
‚(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58119
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73244
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88933
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0521
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22104
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50299
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79783
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.899491
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.042496
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194918
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357641
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531765
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718479
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915452
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124996
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3509
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595151
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859953
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148024
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462575
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81185
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206762
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645044
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134274
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13811
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27339
(387.02, 6.95, 356.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4136
