¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(408.21, 7.40, 367.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.566032
 (408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.221502
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.613273
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.047758
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65693
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30766
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04498
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8441
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71138
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70665
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76598
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93878
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30033
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8254
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40318
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16728
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.671584
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.852553
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.046381
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.254454
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.478359
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.716774
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.969984
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.244153
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.541947
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.86772
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.224543
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.616618
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.051115
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.535093
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30699
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0442
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83494
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70094
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6946
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75873
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92809
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28781
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80569
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38016
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1379
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.671494
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.852455
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.046277
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.254342
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.478239
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.719121
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.972519
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.246902
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.544936
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.870646
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.227752
š (408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.620151
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.054667
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.539045
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30647
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03882
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82619
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69094
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68309
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75026
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91829
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27639
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78417
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3589
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11073
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.671462
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.852422
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.04624
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.254304
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.478198
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.719757
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.975175
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.249781
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.548066
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.873724
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.231125
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.623864
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.058414
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.543214
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.08443
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02708
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81655
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68137
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67206
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7426
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90942
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26603
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74823
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33949
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10343
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.671492
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.852454
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.046275
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.25434
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.478238
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.7198
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.977953
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.252793
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.551342
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.876957
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.234667
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.627764
µ (408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.062356
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.547599
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.08934
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.70262
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80352
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67226
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66155
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7357
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90147
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24063
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71381
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32189
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10478
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.671582
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.852551
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.046379
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.254451
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.478356
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.719928
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.980853
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.255937
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.554762
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.880486
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.238376
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.631845
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.066494
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.552204
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09449
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.70835
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.40655
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.3011
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64852
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7296
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89443
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2187
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68087
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30601
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10835
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.671733
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.852711
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.046551
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.254637
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.478557
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.720146
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.981533
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.259214
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.558326
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.884374
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.242252
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.636111
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.070924
¯ (408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.557022
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09989
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.71435
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.41337
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.22088
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.15987
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72429
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88826
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2275
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6636
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.6345
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.14838
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10761
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.671945
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.852936
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.046794
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.254897
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.478837
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.720448
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.98186
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.262622
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.562032
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.88842
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.246294
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.640562
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.075846
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.562059
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10553
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.7206
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.42048
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.23007
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.17397
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.30174
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.69189
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33936
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81068
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.45454
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.16019
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10287
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.672216
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.853228
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.047105
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.255232
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.479198
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.720838
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.982282
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.266018
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.565883
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.892622
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.250504
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.645197
¶ (408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.080974
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.567311
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.11141
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.72711
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.42789
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.23957
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.18843
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.32474
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.74155
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3823
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.87726
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56105
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.174
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10064
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.672548
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.853583
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.047487
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.255641
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.479638
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.721313
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.982797
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.266579
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.569876
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.896984
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.254923
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.650014
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.086303
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.572782
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.11753
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.73388
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.43558
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.24938
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.20323
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.35058
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.79179
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42645
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.94564
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62446
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.18984
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10091
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.672942
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.854004
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.047935
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.256125
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.480159
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.721877
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.983407
(408.72, 7.40, 367.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.267241
