¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(338.29, 7.13, 315.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43589
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.03494
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.0281
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.02277
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.01894
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.0166
º(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.966073
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222276
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399525
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659883
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943443
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25334
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593398
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890121
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160277
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450944
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764396
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117423
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626481
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.28682
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.26107
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.23697
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.2145
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.19365
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.1744
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.15673
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.14064
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.12611
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.11312
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.10168
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.09176
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.08337
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.0765
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.07114
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.06728
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.06493
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.01416
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236398
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425753
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688436
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974612
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287501
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612539
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91447
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186415
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479039
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794727
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168794
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683935
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.33831
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.31242
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.28819
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.26561
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.24465
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.2253
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.20754
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.19137
½(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.17676
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.16371
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.1522
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.14223
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.13379
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.12688
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.12149
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.11761
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.11524
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.06421
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250816
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452087
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717096
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005918
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321815
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625881
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939185
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212993
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507638
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825605
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220783
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742082
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.39187
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.36585
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.34149
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.31879
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.29772
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.27826
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.26041
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.24414
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.22945
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.21633
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.20476
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.19474
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.18625
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.1793
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.17387
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.16997
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.16759
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.11629
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265457
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478549
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745924
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037358
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34431
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6393
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960256
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239983
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536711
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856985
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273304
È(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800897
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.44757
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.42139
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.3969
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.37407
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.35289
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.33332
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.31537
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.29901
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.28424
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.27104
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.25941
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.24933
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.24079
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.2338
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.22834
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.22441
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.1713
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.17043
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280296
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505079
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774817
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068988
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35676
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652844
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974982
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267436
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566298
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888871
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326409
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860441
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42727
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.47912
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.45449
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.43152
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.41021
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.39054
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.37248
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.35603
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.34117
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.3279
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.31619
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.30605
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.29747
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.29043
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.28494
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.28098
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.22758
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295457
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531755
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80387
º(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095333
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369273
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666435
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989781
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295323
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596321
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921377
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380133
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920627
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42943
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.53907
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.51429
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.49119
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.46975
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.44996
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.4318
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.41525
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.4003
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.38694
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.37517
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.36496
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.35632
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.34924
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.34371
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.33974
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.28602
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310795
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558514
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106948
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381846
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680062
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004676
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3237
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626896
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954411
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434427
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981551
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44432
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.6013
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.57637
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.55313
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.53156
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.51165
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.49337
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.47672
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.46168
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.44824
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.43639
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.42612
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.41742
¶(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.4103
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.40473
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.40072
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.34668
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330791
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58534
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862259
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118583
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394463
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693794
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019621
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352529
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657943
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994558
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489297
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01422
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45986
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.66587
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.64079
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.6174
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.5957
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.57565
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.55726
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.5405
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.52537
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.51184
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.49991
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.48958
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.48082
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.47365
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.46804
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.46401
(338.26, 7.00, 315.38) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.40963
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355535
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612248
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874372
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130292
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407166
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707614
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034656
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381809
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689545
(338.26, 7.00, 315.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044207
