¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(396.76, 14.56, 309.49) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.914228
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798458
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43441
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16526
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13436
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02841
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6251
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66171
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.259878
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.376604
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499484
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628982
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76562
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909929
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050384
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215147
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413226
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625334
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853033
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098017
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362341
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648284
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958549
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350683
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784883
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268194
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809321
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44767
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18049
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13683
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5073
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62885
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6456
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.251554
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367854
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490303
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619336
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755445
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89922
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051278
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218689
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417017
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629425
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857415
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102741
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367429
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653783
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965965
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358944
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794024
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278401
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820745
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46157
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19646
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92536
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23384
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63327
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63352
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.89289
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250492
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366057
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487682
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61577
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750902
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893578
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044444
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222555
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42113
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63381
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862127
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107833
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372894
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659704
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973817
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367545
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80363
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289057
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83273
–(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4761
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21309
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49798
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24735
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63836
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62898
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.78527
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.251709
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367361
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489042
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617213
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752398
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895185
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046129
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226683
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425508
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638552
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867201
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113266
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378799
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666078
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980871
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374233
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811427
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298223
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843496
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48964
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05825
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21497
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26156
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64411
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6251
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.66796
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.253189
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368917
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490673
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61892
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754239
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897098
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048146
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23057
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43024
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643563
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872611
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119071
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38506
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672851
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989114
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379785
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817541
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305045
•(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851172
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49887
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70201
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23003
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27649
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65054
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62187
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54059
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.254932
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370726
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492578
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620949
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756335
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899292
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050496
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233459
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435271
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648907
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878356
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125281
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391736
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680085
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997744
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385691
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824137
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312393
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859457
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3328
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46771
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24583
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29213
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65764
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61929
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.39985
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.256938
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372817
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494784
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623243
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758747
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901853
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053208
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236614
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440572
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654614
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884443
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131869
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398831
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687752
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006793
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392046
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831156
Š(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320208
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8686
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02407
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46036
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26237
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30849
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66541
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61736
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24986
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.259151
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375162
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.497264
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625861
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761506
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904754
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056225
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240007
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445545
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660626
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8909
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138779
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406318
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695887
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016266
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399099
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8386
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328552
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.702591
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.820745
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47496
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27966
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32557
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68006
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61608
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.09103
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.261659
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.377765
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499991
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628746
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764553
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907938
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059608
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243701
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449467
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666978
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897733
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146102
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414231
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704431
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026137
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409954
‚(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846505
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337374
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.430663
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.800054
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49022
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2977
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34337
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69693
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61545
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.92383
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.264403
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38068
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502995
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631899
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76789
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911492
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063328
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247635
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453692
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673642
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904854
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15381
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422544
(396.36, 14.54, 309.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713419
