¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(443.38, 14.27, 268.39) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 16.69813
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558084
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783106
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865589
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95116
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039976
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132137
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227853
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327271
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474674
¸(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588004
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668066
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767344
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879102
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995347
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116314
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242262
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373419
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510116
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652661
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884248
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64489
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787752
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870401
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956092
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045046
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13737
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233219
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355318
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533649
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619253
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700067
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783772
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89558
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012373
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133903
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260417
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392187
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529564
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672805
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959309
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733564
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793003
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875782
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961655
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050757
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14326
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240848
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412691
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572795
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65156
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733183
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817714
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912975
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030304
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152447
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279591
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412037
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550086
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694078
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035873
¸(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798829
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881785
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967838
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05712
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149806
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296687
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471428
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60543
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685004
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767431
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852842
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941362
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04922
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171967
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299759
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432896
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571682
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716471
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113936
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805254
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888383
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974611
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064111
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185329
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353833
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531561
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639193
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7196
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802869
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889187
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978611
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071306
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192481
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320969
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454846
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594404
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739972
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193586
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812246
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895581
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982049
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078363
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240947
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412311
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593124
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674088
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755338
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839525
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926723
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017121
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110828
²(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21397
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343216
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47786
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618235
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76467
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274792
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819845
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9034
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990093
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132512
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297859
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472169
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630808
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710118
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792274
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877365
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965549
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056957
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151701
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249946
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366496
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50198
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643195
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790543
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828044
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911839
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028277
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187902
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356072
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533444
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667151
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747341
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8304
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916453
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005649
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098087
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193918
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293295
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396392
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527168
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669291
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817581
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83684
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927989
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0822
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244549
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415642
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596159
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704641
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785735
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869768
¹(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956826
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047039
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140566
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237505
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33809
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442409
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553499
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696575
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845844
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846228
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980518
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13733
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302485
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476576
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660369
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743326
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825375
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910398
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998492
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08977
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184424
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282564
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384342
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489931
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59951
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725018
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875331
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882615
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034194
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193693
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361747
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538956
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703021
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783198
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866257
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952305
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041469
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133884
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229692
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329027
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432086
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539017
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649994
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765202
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936032
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934892
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089056
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251337
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422345
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602769
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743134
¸(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824331
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908413
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995519
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085796
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179385
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276392
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377003
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481361
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589674
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702088
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81881
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988304
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145115
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310266
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484331
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668082
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78451
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866702
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951853
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040089
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131522
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226292
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324558
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426487
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532228
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641948
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755865
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890157
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042867
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202429
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37049
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547768
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734946
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827136
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910378
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99663
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086004
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178631
(443.56, 14.29, 267.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274664
