¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(361.33, 10.11, 321.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67934
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69771
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27451
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91318
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6241
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42014
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31521
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32534
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30625
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74489
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33656
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89152
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44038
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826605
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082603
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359674
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67416
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045036
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316171
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607488
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921353
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260412
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606274
…(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969497
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36288
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79028
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12829
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22165
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74975
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33194
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97687
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69514
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49607
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39565
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41689
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43201
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87441
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47056
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04956
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58724
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846743
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104344
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383278
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723148
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07486
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348115
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641851
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958425
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300488
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644056
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01033
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40713
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83838
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15685
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26999
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80287
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39058
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04194
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76271
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56897
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47801
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51069
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54734
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00731
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6083
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21108
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77579
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866922
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126197
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420997
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772488
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105081
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380559
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676739
‹(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996028
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340667
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682487
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05187
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45215
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88179
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18727
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3193
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85708
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45001
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10241
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82914
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64354
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56233
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38987
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66436
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14368
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74993
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34735
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99023
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887162
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148107
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466147
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822217
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135749
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413472
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712139
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034204
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376956
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721634
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09417
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49804
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92286
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21957
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36959
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91084
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50484
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16326
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89706
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71983
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64881
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49277
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78435
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28361
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89551
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48797
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907448
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183475
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51157
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872272
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166799
†(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446786
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748054
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072935
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413864
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76142
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13722
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5327
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96468
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25244
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.419
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96242
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56211
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22719
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96882
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8009
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73846
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59522
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90732
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41348
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04515
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63303
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927776
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225089
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55728
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922698
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198304
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480611
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784414
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11227
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451416
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801916
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18103
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56436
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00736
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28305
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46799
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01631
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62167
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29336
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04277
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88146
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82427
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70235
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03335
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54519
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19899
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77365
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960098
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266933
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603254
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965084
†(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230172
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514874
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821353
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152106
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489595
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843113
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21289
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59672
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05087
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31555
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51796
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0713
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68248
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36094
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11561
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.959
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9121
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81195
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16254
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68047
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35707
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89661
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998534
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309013
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649555
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995247
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262539
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549612
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858767
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192539
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528427
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885036
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24353
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63444
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09524
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34997
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56891
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12739
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74453
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42719
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18609
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0383
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00197
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9241
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29494
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8193
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51954
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02366
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037135
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351317
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696071
‰(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025788
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295282
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58484
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896708
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233522
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567871
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914785
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27477
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.673
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13757
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38634
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62086
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18461
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80509
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49159
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25812
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11938
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09395
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03889
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42427
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96184
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68653
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15488
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075927
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393839
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742902
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056737
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328465
(360.53, 10.19, 320.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620531
