¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(336.21, 7.43, 333.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642442
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51954
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05221
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66966
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48918
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83898
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78172
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57216
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57582
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34863
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.46843
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6248
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791924
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989195
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199272
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382685
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578294
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785346
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000708
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234805
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499559
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761379
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.992743
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245559
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.554309
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979844
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.448963
‚(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914828
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52605
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05571
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67358
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46468
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78618
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75769
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54593
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68637
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30094
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.464636
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62077
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787803
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984771
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196575
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380934
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576427
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783458
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998692
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231033
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495496
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76047
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991776
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238624
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.546827
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959471
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.447448
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.90079
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51721
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06002
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67839
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44084
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73383
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70197
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52196
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71541
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23514
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460973
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616878
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783762
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980433
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191907
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379429
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574824
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781875
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227569
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491761
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760096
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.99138
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238139
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539912
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939513
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.446578
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.887249
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50191
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06514
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6841
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41766
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45094
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6397
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50021
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60416
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10295
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84521
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.457442
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613125
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7798
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976181
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187331
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378173
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573483
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780597
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995636
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225875
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488358
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760259
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991551
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238323
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533561
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.919965
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437071
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.874208
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48717
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07106
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69071
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39513
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40062
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5797
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48075
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49649
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97495
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70341
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.454041
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609512
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775919
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972015
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182848
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377162
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572406
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779624
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994596
‘(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224763
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485283
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760958
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.992294
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.239114
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.527772
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900823
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.415606
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.863252
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.473
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07778
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69822
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37494
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35059
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52193
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4635
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39678
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.851
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59145
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.450771
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606038
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772119
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967936
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178459
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376398
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571592
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778955
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993882
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223999
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482539
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762192
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993608
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240514
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522543
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882089
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.394605
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.864402
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45938
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08867
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70664
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40052
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30084
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4663
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44846
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3063
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73103
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48399
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99875
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.447632
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602703
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768399
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963944
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174164
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375879
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57104
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778591
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993493
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223584
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480124
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.763965
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995492
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242521
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517876
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863759
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.374061
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.866254
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44633
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10113
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71596
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41418
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25133
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41282
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41515
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21895
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61494
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38098
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89138
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.444624
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599508
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764761
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960039
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169963
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375609
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570751
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778533
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993431
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223515
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478038
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762377
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997948
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245136
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513766
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845833
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.353973
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.868806
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43382
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11448
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7262
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42569
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20212
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36146
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39617
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13468
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5027
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28234
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78853
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.441748
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596453
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761205
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956223
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165857
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375585
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570725
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778778
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993693
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223796
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47628
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760478
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000976
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248362
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512847
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.840758
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334341
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.872063
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42188
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10873
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73735
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43822
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15317
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31216
(335.84, 7.40, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45717
