¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(383.70, 6.89, 352.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886765
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895671
ø(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946133
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009073
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083179
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159912
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239353
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321606
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406792
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49502
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586426
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68111
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779273
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880954
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393867
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79704
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72632
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64366
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22164
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36065
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50496
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65287
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7981
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433646
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659059
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901865
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16602
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453511
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746846
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790902
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836658
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884108
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933367
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997073
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069932
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14537
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223422
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304273
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38798
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474672
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564472
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657486
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753862
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853764
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957335
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918737
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47974
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73832
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63543
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39904
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53513
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67164
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81336
ş(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9605
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435778
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661331
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904313
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166854
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453792
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766565
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828189
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87448
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922524
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986942
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058558
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132735
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209488
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288956
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371265
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456475
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544747
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63617
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73089
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829041
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930772
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036231
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41622
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65327
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7125
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34434
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52453
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69775
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83612
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97975
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437893
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663575
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906789
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169516
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454143
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766839
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866742
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913632
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978563
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049033
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121973
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197481
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275638
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356589
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44041
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527194
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617066
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710202
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806683
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906659
ø(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010342
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1178
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03776
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6234
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96004
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28802
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45591
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63662
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84424
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439978
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665838
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909235
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172141
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456999
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767093
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906632
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971956
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041264
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113045
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18734
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264258
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343905
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426365
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511727
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600156
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69173
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786631
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884973
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986897
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092537
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462862
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79507
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62025
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45615
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23547
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40262
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57579
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75708
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97052
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442073
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668105
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911667
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17479
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459874
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769784
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959402
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035247
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105883
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179017
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254758
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333135
ş(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414295
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498331
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585335
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675491
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768837
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865589
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965846
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069742
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177502
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961927
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40804
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80013
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78779
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18663
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35311
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52555
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70419
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88922
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443238
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670353
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914081
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177388
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462741
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772895
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960714
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055653
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153848
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247058
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324255
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404151
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486916
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572582
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66132
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753238
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848446
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947092
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049386
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155352
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265287
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45908
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54487
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9386
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98149
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1415
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30733
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47913
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65708
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84137
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443944
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672596
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916498
ô(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180029
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465601
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77598
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94642
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058123
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156405
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258316
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364062
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473852
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561833
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649211
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739708
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833495
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930617
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031324
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135628
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243834
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01851
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52258
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28681
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9406
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10008
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26528
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4365
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61379
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79745
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98759
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44463
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674821
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918919
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182629
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468405
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779085
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932894
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061424
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159791
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261798
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367642
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477565
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59164
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710212
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820671
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916348
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0155
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11828
(383.49, 6.89, 352.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224772
