¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(378.00, 15.86, 292.42) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.937944
(378.05, 15.79, 291.65) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.64225
(378.05, 15.79, 291.65) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.66131
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.35617
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.33743
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.32219
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30155
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501166
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714933
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933654
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146558
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374096
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617781
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881138
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167396
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476517
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811352
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144072
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432196
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740536
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07131
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42691
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81023
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2281
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18221
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38973
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.98322
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.35621
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.95957
(378.05, 15.79, 291.65) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.15766
(378.05, 15.79, 291.65) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.12322
(378.05, 15.79, 291.65) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.09204
Æ(378.05, 15.79, 291.65) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.06409
(378.05, 15.79, 291.65) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.03935
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.44074
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.42035
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.40347
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291404
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490314
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703292
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916229
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127988
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354233
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596502
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856513
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140045
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446987
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779344
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100284
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385485
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690613
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01781
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36949
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7484
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2933
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18822
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39669
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.98726
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.3609
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.96508
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.86282
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.01719
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.98144
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.94935
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.92092
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.89612
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.87493
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.85733
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281323
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479558
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69178
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899076
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109705
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334717
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575615
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834077
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113163
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417947
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747902
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05751
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339849
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641875
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965591
·(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31475
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72243
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68142
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19486
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4044
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.99234
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.36679
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.97199
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.87105
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271367
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468899
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680372
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882233
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09175
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315555
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555072
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812033
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088354
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38941
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716979
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015717
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29531
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594305
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922082
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2971
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70331
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72535
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20213
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.32527
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.99846
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.37389
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.98032
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.88097
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261508
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458404
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669124
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865682
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074062
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296685
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534872
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79038
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065081
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361341
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686588
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974878
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251805
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560255
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906472
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28027
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68504
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76577
¹(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21002
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.2002
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.00562
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.38219
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.99007
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.89258
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251756
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448009
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65484
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849373
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056726
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278154
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515088
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76912
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04222
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336484
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656763
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935007
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225835
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546401
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891536
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2642
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66765
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80259
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21857
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.07947
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.01381
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.39171
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.00124
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.90588
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242132
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437722
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639786
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833403
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039685
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259963
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495595
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748268
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019773
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312306
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628339
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915932
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213555
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533201
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877363
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24886
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65107
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18548
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22774
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.96295
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.95753
Ê(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.9241
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.89332
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.86517
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.83962
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.81665
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.79625
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.7784
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.76309
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.7503
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.74003
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232608
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427541
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625019
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817684
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022955
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242071
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476488
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727753
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997773
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288583
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609535
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905016
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201873
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520638
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86384
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23428
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6353
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92252
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23752
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.85053
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.8454
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.81228
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.78179
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.7539
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.72861
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.70587
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.68569
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.66804
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.65291
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.64029
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.63017
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223194
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417473
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610505
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802226
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006517
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224543
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45772
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707669
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976167
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271092
É(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589454
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883753
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190784
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508756
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85108
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22051
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62037
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19096
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24796
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.06483
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.08289
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.04456
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.00893
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.97598
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.94568
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.91802
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.89296
(378.05, 15.79, 291.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.87048
