¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(419.19, 14.51, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509612
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1003
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77883
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51896
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36951
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39044
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57789
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02317
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76523
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7901
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10345
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335557
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568764
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827995
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108081
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412548
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746404
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.115136
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522044
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.975619
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.49985
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08595
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76329
Ú(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5027
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35086
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31404
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53836
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98153
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72732
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75474
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0597
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330986
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563111
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821659
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101307
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405154
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738006
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.105889
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.511811
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963511
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.486249
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07137
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74664
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48624
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33198
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28041
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49862
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93986
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68645
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71248
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0159
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326378
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558137
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815254
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094467
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397688
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729525
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096552
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501479
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951242
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.472465
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05656
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72974
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46958
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16319
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24664
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45876
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89808
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64512
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66976
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97204
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321735
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553126
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808783
Ú(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087564
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390153
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720955
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087118
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491046
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938913
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.458505
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04154
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71259
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23348
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13928
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21264
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4187
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85117
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6034
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62675
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92813
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317057
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548079
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802245
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080596
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382548
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712605
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077597
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.480515
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927188
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.44437
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02631
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69521
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21543
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11502
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17857
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37849
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80881
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56125
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58353
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88415
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312345
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542993
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795642
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073566
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374876
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704202
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067986
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469888
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.915354
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.430067
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01086
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42204
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19722
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09046
ë(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14433
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33813
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77397
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51875
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54006
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84017
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307601
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537875
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78898
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066475
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367141
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695726
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058295
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.459168
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.903419
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.415597
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.995211
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4059
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17878
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06606
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10993
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30248
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73883
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47585
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49633
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77085
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302825
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532722
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782252
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059326
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359339
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.687185
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048517
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.448359
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8914
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.400966
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69308
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38962
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16015
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04458
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07545
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27289
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70339
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43255
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45242
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66647
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298018
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527535
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775461
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052118
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351477
ñ(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678573
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.038656
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43746
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879291
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.386176
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67616
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37317
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14137
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02291
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04474
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24304
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66762
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38894
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40825
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56308
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29318
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522316
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769815
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044856
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343554
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669898
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.028722
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.426476
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.867087
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03742
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65908
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35657
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12238
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.001
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01925
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21292
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63157
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34499
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3501
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46071
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288313
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517065
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764134
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037515
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33557
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661158
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018704
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.415406
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.854794
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02211
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64179
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33983
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10322
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97597
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9935
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18259
ó(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5952
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30071
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28799
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35936
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283418
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511784
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758423
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029947
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327528
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652356
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.008611
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404258
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458185
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00663
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6243
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32291
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08391
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94593
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96756
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15199
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55861
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2561
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22592
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25628
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278494
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506474
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752678
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022319
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319433
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643494
(419.00, 14.55, 317.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.998828
