¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(326.84, 7.24, 385.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47626
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.29057
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.55597
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.92627
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.34492
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.80665
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.3342
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.33608
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914043
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122345
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346996
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589787
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852952
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139121
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451393
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789833
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.158667
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564417
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014048
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.515008
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08146
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4897
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26439
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11947
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18132
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44812
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.26875
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.16288
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.14115
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.91831
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.90242
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.88879
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.62221
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.41664
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.79723
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.22506
Ò(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.695
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.62592
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.62784
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.91463
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123127
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347842
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590701
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853946
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140203
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45217
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790176
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.158689
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564442
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014075
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.515038
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08343
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49247
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26929
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12505
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18556
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45318
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.47128
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.42268
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.39623
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.23057
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.21435
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.20043
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.9439
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.28237
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.67281
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.10942
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.93231
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.93204
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.934
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915349
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123902
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348678
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591606
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854927
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141272
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452484
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790519
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.158721
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564474
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014112
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.515079
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08537
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74061
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27425
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13077
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18973
ú(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4581
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.81593
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.75411
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.72242
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.71949
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.54198
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.52775
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.80394
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.15301
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.55286
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.25641
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.25386
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.25358
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.25558
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916058
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124663
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349501
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592496
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855894
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142327
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452791
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790818
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.158756
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564515
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014158
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.515129
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08728
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74278
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27423
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13653
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19381
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46299
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90407
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67556
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95948
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.86813
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.88645
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.87191
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.66918
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.02838
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.59949
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.59455
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.59193
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.59164
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.59368
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916759
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125419
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350314
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593376
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85685
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143369
Ş(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453097
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790858
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.1588
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564563
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014212
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.515438
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08915
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74491
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49366
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14243
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19786
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46777
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91369
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68259
(327.04, 7.28, 384.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.31071
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.77901
(327.04, 7.28, 384.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.4059
(327.04, 7.28, 384.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.15316
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.53946
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.96296
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.95551
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.95045
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.94777
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.94747
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.94955
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917448
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126161
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351116
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594244
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857791
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144392
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453398
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790902
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15885
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564617
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014271
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.516174
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09099
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74699
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49606
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14837
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20176
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47246
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92344
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6895
(327.04, 7.28, 384.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.34269
(327.04, 7.28, 384.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.92624
(327.04, 7.28, 384.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.65716
(327.04, 7.28, 384.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.49634
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.4146
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.33827
È(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.33065
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.32546
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.32272
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.32241
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.32454
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918128
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126892
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351905
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595099
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85872
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144695
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453697
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790955
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.158906
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.56468
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014341
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.516913
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0928
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74905
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49841
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33583
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20563
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47702
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93041
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69625
(327.04, 7.28, 384.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.81555
(327.04, 7.28, 384.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.91207
(327.04, 7.28, 384.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.87916
(327.04, 7.28, 384.89) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.97605
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.74454
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.73421
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.7264
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.72109
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.71827
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.71795
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.72013
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918798
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127614
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352685
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595942
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859636
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144965
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453991
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791012
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.158971
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564751
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01442
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.517655
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09457
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75106
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50072
·(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33482
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20941
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48148
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92811
(327.04, 7.28, 384.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.67105
(327.04, 7.28, 384.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.06386
(327.04, 7.28, 384.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.22919
(327.04, 7.28, 384.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 19.20919
(327.04, 7.28, 384.89) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 18.89344
(327.04, 7.28, 384.89) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 24.72816
(327.04, 7.28, 384.89) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.13799
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919459
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128325
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353451
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596771
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860536
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145232
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454281
(327.04, 7.28, 384.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791076
