¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(384.73, 13.88, 255.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077434
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30417
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90156
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54452
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291824
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503031
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729918
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974338
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2383
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.387918
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.364193
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.341714
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.320461
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.300417
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.281567
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.263895
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.247389
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.232032
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.217817
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.204731
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.192763
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.181905
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.172151
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.163489
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.300279
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.347857
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72421
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08992
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47664
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90281
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43912
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97717
õ(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54919
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16392
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82139
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289295
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500607
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727331
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971509
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235231
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.34411
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.318393
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.293939
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.27073
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.248747
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.227971
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.208387
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.189979
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.172734
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.156636
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.141673
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.127835
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.11511
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.103489
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.092964
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.308948
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.359211
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83818
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20977
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60281
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11407
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66504
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21541
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80392
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43696
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09462
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285694
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498188
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724763
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968765
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.956505
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.917924
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.88079
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.845072
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.810732
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.777741
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.746072
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.715695
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.686584
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.658712
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.632056
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.606597
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.582313
ù(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.55918
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.537183
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.516302
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.317551
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.370479
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9558
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33349
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80566
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33312
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89879
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46295
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06884
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70229
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37893
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282074
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495831
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.536364
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.498625
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.462276
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.427287
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.393622
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.361255
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.330152
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.300287
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.271637
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.244173
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.217872
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.192709
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.168673
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.145731
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.123873
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.103075
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.083326
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.343944
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.326086
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.381663
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07717
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51283
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01834
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56046
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13957
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72024
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33116
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97792
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67498
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.175293
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.138103
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.102262
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.067737
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.034498
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.002509
… (384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.971748
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.942181
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.913784
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.886532
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.860397
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.835365
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.811405
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.788506
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.766644
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.745796
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.725956
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.707098
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.694293
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.327181
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.334552
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.392758
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23442
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71944
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23888
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79644
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38968
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9797
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59867
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26473
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98341
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.790345
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.756075
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.723056
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.691258
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.660654
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.631208
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.602901
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.575709
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.558642
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.542541
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.527358
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.513076
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.499688
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.487181
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.475547
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.464776
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.45486
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.44579
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.680752
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.31044
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.342947
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.403765
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43527
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93359
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46771
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04148
„ (384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64634
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23951
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87844
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56756
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30899
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.736798
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.712778
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.689804
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.667857
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.646917
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.626969
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.607995
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.589981
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.572911
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.556771
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.541551
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.527235
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.513814
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.501278
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.489615
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.478819
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.46888
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.459789
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.667224
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.293726
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.358071
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.414676
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59557
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10035
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64151
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22294
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93699
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55252
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2148
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92916
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.752401
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.728318
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.705284
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.68328
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.662285
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.642286
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.623263
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.605201
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.588088
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.571907
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.556646
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.542295
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.52884
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.516271
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.50458
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.493756
ş(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.483791
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.474679
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.653713
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 6.277042
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.418937
(384.85, 13.91, 255.28) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.425495
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74022
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25468
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80657
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48349
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24276
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87997
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56629
(384.85, 13.91, 255.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26802
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.768947
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.744798
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.7217
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.699636
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.678585
(384.85, 13.91, 255.28) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 5.658529
