¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(441.57, 14.22, 271.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969129
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98532
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38644
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0339
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613804
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825418
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054312
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300643
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568861
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862324
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184667
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536314
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923134
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.352221
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825511
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.357589
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.960011
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64755
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43945
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16699
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24478
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57914
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15782
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96276
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32732
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09023
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.612527
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823547
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052282
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298219
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566213
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859425
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181469
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53237
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91876
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346457
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819056
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350312
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.951748
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63808
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42849
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34839
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23604
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55988
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14198
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94169
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2837
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15016
Ä(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610855
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821739
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050227
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295879
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56366
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856626
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178384
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528572
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914547
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340901
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.812833
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.343298
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.943781
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62896
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41794
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33605
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4042
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54129
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11503
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9221
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24176
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28092
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609241
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819993
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048155
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293626
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561201
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853927
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17541
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.524923
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910501
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335556
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.806848
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.336551
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936122
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62018
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4078
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32418
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38822
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5234
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08917
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90395
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20156
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47627
(441.49, 14.19, 272.08) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 24.2812
(441.49, 14.19, 272.08) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 24.27912
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607685
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81831
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046163
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291461
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558836
×(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851329
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172551
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521423
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.90662
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330418
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801094
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.330066
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92876
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61176
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39805
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31278
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37291
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5885
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06435
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88724
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16298
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43202
(441.49, 14.19, 272.08) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 24.33751
(441.49, 14.19, 272.08) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 24.39338
(441.49, 14.19, 272.08) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 24.38176
(441.49, 14.19, 272.08) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 24.3749
(441.49, 14.19, 272.08) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 24.3728
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606186
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816688
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04425
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289378
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556563
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848834
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169808
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518071
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902903
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32549
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795574
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323848
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.921699
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60367
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3887
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30186
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35827
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57135
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04062
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87202
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12608
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38965
(441.49, 14.19, 272.08) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 24.47412
(441.49, 14.19, 272.08) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 24.47199
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604745
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815129
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042414
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287384
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554388
«(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846442
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167177
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.51487
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899352
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320771
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.790289
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.317894
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914938
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59594
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37976
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2914
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3443
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.555
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02454
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85827
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09194
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34918
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603363
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813633
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04066
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285475
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552305
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844155
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164642
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511815
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895967
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31626
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785241
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312206
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.908481
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58855
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37121
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28141
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33099
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53944
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0061
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8459
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08228
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31059
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602038
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8122
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038987
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283655
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550316
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841972
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162011
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508913
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892398
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311959
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.780428
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.306785
¨(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.902326
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5815
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36307
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27189
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31834
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52469
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98859
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75299
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0742
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27389
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600771
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81083
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037392
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28192
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548423
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839895
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159514
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.506158
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888721
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.307868
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.775846
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301627
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.896467
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5748
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35532
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26284
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30635
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51072
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97096
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73021
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06774
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.239
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599564
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809523
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035878
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280273
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546626
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83792
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157154
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503554
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.885233
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.303988
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771504
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.296733
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.890915
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56845
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34798
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25426
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29502
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49754
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95349
¨(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70865
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.84613
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20599
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598415
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808281
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034444
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278713
(441.49, 14.19, 272.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544923
