¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522138
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589351
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070175
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610001
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7858
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51331
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4798
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1058
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47098
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8674
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35767
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88692
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40235
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62497
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60449
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14724
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836545
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068508
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747909
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037439
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367193
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73416
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141299
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586378
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066839
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606229
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24603
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8232
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59149
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49508
­(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23004
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60255
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03281
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53534
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02917
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54487
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70284
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25906
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31695
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834665
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066463
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746106
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035482
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365172
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731954
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138794
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583433
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063542
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602518
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24201
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86148
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67032
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51339
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35848
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73866
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20411
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69063
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99296
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78824
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78519
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34801
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49309
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.832791
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064428
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316507
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033543
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363122
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729666
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136288
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580537
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060305
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598864
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23793
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90063
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68738
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53129
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49123
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89144
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37136
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82556
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1357
™(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33803
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8728
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48291
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67586
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830926
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.062402
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314289
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031618
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361064
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727377
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133714
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577666
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057083
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595291
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23376
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94062
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69753
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54883
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62845
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0626
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50229
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96523
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39867
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42517
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96922
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66991
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829071
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060386
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312046
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587311
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358956
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725049
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131139
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574884
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05396
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591734
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22956
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97392
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70803
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56597
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7703
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.197
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63769
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10968
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67202
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52077
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07037
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86374
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827222
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058379
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309885
›(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584947
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356797
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722678
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128515
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572105
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05087
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588251
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22532
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96902
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71881
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58273
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90827
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3284
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77771
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03578
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01158
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62165
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17636
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06465
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825383
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056382
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307734
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582592
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354626
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720284
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125847
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569391
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047855
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584845
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22102
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96257
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7299
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59905
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90227
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46421
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92247
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30141
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00502
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72723
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28733
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26589
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823553
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054257
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30559
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580249
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881327
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717866
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123126
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564344
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044868
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581487
–(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21666
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9528
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74135
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61499
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8864
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60457
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07218
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57746
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00064
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82227
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40336
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35778
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821735
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052127
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303459
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577917
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878766
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715404
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11986
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558445
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041913
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578199
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21225
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94305
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75306
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6305
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87057
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74965
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10576
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86448
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99842
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82883
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59634
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45444
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819925
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050172
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301337
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575596
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876218
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.207114
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114597
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552595
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039064
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574937
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20775
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93332
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75768
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64558
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85485
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89961
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.174
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85404
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99839
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83887
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7005
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55595
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818058
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048236
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299228
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573288
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873682
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204318
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109337
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546709
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035862
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571778
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20324
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92362
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74644
(435.81, 13.87, 288.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66024
