¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.202683
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.90547
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.05321
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.226341
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412849
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614307
Ü(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830702
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059357
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307961
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580399
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879304
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20357
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561304
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957334
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.399898
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.89214
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.45182
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07388
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47433
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28458
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23441
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40904
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72227
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22372
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10359
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33648
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97031
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.88218
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.050879
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.223834
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.410147
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611385
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827929
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056352
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304689
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576309
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875249
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19911
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556536
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951963
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393899
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886098
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.444977
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06816
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46877
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28072
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22173
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39403
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70981
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16613
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78742
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29539
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37087
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.86377
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.048669
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.221459
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.407588
á(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608618
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825355
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053558
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301652
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572458
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87148
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194964
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551953
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946981
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.388331
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.880541
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.438686
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71573
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46019
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27784
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21292
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38031
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69926
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11086
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41212
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3064
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28778
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.85024
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.046583
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.219216
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405169
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606003
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.822974
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050979
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298846
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56922
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867996
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191132
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.54772
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942385
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383198
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875468
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.432942
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70894
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45242
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27603
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21082
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36797
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69062
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05787
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23418
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32691
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31031
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.84155
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.04462
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.217107
ç(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.402898
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603546
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820793
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048612
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296271
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566409
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864799
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187614
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543832
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.938174
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.378494
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870881
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0526
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70289
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44548
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27522
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20987
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35688
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68385
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00717
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18277
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35106
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33687
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.83772
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.042781
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.21513
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400767
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601241
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81837
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046459
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293929
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563853
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861885
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18441
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540291
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934346
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37422
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.866778
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04792
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69757
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43937
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27543
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21012
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34635
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67897
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9756
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13453
(378.45, 15.54, 280.89) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 18.88229
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5512
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.83872
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.041067
ø(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.213287
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398781
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599093
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816041
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044519
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291818
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561549
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859258
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18152
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537098
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930907
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370378
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863238
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04385
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69293
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43406
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27665
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21154
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30122
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65361
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97208
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08952
(378.45, 15.54, 280.89) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 18.72166
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94961
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.62591
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.60183
(378.45, 15.54, 280.89) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 19.04302
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.039475
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.211577
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396938
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597101
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81388
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042791
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28994
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559498
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856691
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178943
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534251
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.927851
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366963
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460585
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04043
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68903
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42959
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27893
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21416
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25764
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55209
(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 15.04976
(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 15.02194
(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.99715
ş(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.97535
(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.95653
(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.94066
(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.92774
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.038008
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.21
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395239
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595266
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811887
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041279
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288294
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557702
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854039
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17668
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53175
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.925179
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363981
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458595
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0376
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68583
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42594
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27878
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21797
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21559
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51463
(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 15.01888
(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.99115
(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.96645
(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.94473
(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.92598
(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.91018
(378.45, 15.54, 280.89) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 14.89732
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.036664
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.208556
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393683
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593585
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810062
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039978
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28688
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556159
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851649
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174731
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529597
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.92302
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928529
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457088
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03543
(378.45, 15.54, 280.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68336
