¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(387.47, 13.92, 251.19) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 14.1271
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1618
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389153
»(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635261
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902499
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193617
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51192
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856603
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168821
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508609
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868003
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258837
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687716
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16057
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71667
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33951
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13802
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82172
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31947
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86023
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44969
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01641
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45011
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91284
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40742
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93712
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572296
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756027
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950554
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159912
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385938
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631784
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898705
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189495
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507414
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856343
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179433
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516231
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874373
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265831
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695351
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16875
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71989
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34312
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2205
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93988
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44714
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99862
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60028
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19971
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64046
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11158
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61877
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16239
·(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568067
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756186
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950691
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160062
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385992
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630464
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895802
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185672
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503216
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851734
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190663
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522772
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881491
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2736
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703915
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17817
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72412
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34904
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30512
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06216
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5794
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14216
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78589
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39403
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8464
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32939
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84614
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40018
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563937
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756521
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951087
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160474
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386432
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630925
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896268
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185229
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500997
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847495
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20014
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530034
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889381
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282207
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713368
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1886
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72939
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42269
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39185
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18878
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71647
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29793
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99229
´(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59633
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06087
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55729
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0888
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61566
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559903
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756096
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95164
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161077
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387067
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631626
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897062
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186105
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501923
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848391
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225256
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54725
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898022
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291676
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72374
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20005
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73571
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49812
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48082
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31988
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85846
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.493
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20708
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80696
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28437
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79498
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30074
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80709
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556003
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751881
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952394
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161904
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387959
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632608
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898118
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187253
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503181
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849769
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262808
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58788
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941419
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327201
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74978
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21453
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74306
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5754
·(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57203
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45564
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03042
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69584
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43074
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02634
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51742
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00353
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48896
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00651
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552197
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.747811
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953398
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16295
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389118
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633814
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899443
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188674
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504766
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85991
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281328
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629683
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986816
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376738
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804031
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27424
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87395
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69219
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66559
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60064
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22244
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90684
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66366
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2549
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7228
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18871
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6849
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21421
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548522
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743864
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954553
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164207
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390464
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635285
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901046
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19041
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506644
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873565
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296523
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672544
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033471
µ(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427678
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859831
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33564
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05517
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90229
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89274
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79861
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43188
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12922
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90638
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45733
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9051
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3814
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8889
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43063
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.544979
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740036
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950489
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165699
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39206
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637015
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902918
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192452
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508883
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887475
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312077
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716579
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081393
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480001
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91723
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43879
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24326
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.121
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15015
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02013
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67464
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39642
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14283
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64104
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09838
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58508
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10391
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65804
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541544
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736326
(388.94, 14.01, 250.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946485
