¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(353.88, 9.37, 316.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809659
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7451
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948497
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168092
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405518
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658079
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932795
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223674
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536963
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868614
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220434
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620101
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039324
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38739
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679777
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703789
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729862
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757963
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788124
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820379
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854826
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891396
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930215
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971258
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.918029
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.069385
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225293
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.390013
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56657
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756245
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960503
‚(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181053
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417661
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671234
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94712
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238771
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553463
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892679
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24679
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650258
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0298
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377104
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682362
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706406
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732471
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760583
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790777
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823067
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857506
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894133
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932923
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974047
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.923476
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.075171
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.234637
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.400022
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577297
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76772
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972882
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194411
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430252
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684888
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961959
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254552
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570623
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917128
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274067
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681526
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021444
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368118
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686782
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710861
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73694
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76507
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795305
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827631
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862112
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89878
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937614
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978739
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.929054
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.081161
„(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.24401
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410311
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.588343
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779593
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985642
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207544
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443336
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699071
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977365
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270897
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588475
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936709
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302327
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694485
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01428
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360369
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693063
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717184
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743301
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771497
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80173
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834126
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868607
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905323
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944271
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985403
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.934904
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.087376
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250662
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420949
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59969
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791835
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99881
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220047
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456819
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713703
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993342
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287879
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607054
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957088
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331606
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688892
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008232
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353849
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701166
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72533
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751537
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779778
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810084
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842484
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877106
ƒ(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913834
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952856
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994092
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.94093
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.093819
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.257553
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.431879
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.611389
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8044
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012376
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232969
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470794
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728883
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009842
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305528
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626328
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978234
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361858
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684378
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003409
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34858
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71117
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735403
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761616
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789951
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820352
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852852
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887488
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92432
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963382
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00473
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.947136
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.100451
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.264671
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440884
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623423
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81733
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025503
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246336
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485226
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744532
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026891
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323792
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646287
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000167
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391292
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680939
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999685
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344581
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718978
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747278
€(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773612
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80202
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832479
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865066
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899828
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936769
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975927
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01734
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.953579
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.107316
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.271996
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448772
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63582
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830642
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038285
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260076
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500157
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760721
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044481
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342728
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66696
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022848
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419047
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678574
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997122
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341827
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715987
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76112
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787533
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816009
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846571
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879266
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914141
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951174
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99045
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03198
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.960191
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.114416
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.279596
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45689
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647652
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844302
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051457
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274315
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515524
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777422
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062682
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3623
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68841
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04636
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443936
‡(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686286
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995734
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340349
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714354
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776816
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803354
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831933
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862613
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895399
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930374
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967552
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00695
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04864
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.967005
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.121698
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.287406
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465279
(354.61, 9.42, 316.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656684
