°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(342.46, 6.92, 369.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17981
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027183
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455615
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934202
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.472171
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73615
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3476
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85284
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12816
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40682
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70111
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01228
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6031
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04361
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42263
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82568
—(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289686
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638365
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.02372
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451756
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.929875
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467288
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71337
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32884
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76961
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02921
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30294
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59196
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89747
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38562
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82239
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18893
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57837
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42057
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286623
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634987
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019973
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447581
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.925194
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.462003
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69043
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31061
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67806
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93325
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20232
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48627
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78632
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17605
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60983
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96462
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34124
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7417
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283329
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631351
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015944
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.44309
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920159
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.456321
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66725
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29287
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58927
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84025
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10477
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38384
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67863
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99041
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40558
–(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74919
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11371
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50099
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9661
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279806
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627463
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.011632
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438286
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914774
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450244
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64383
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26847
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50308
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75005
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01024
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28463
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57438
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88068
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20911
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54216
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89653
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27823
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68444
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276052
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.623322
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007042
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43317
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.90904
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.443777
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62945
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23134
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46915
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71957
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98355
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26218
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55653
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86794
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11687
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45109
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80558
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18207
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58264
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89321
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272069
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618929
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.002174
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.427746
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.90296
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.436916
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62897
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23547
·(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47347
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72411
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98832
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26716
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56179
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81782
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03793
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36796
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71782
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0893
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48442
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75984
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267863
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614289
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997031
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.422015
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896538
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.42967
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62823
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2409
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47917
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73002
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99452
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27368
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56865
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76998
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97961
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28766
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63315
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99986
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36553
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63134
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91013
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263431
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609401
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.99149
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.41567
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.889235
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.421219
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62715
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24759
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48615
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73739
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00223
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28178
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52542
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72444
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93248
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21019
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55146
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91362
Ã(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24631
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50751
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78144
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258423
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603736
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985181
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408641
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88136
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.415412
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62576
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25556
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4945
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74613
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0114
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29142
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48359
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68119
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88769
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13553
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47273
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8305
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13139
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38822
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65749
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93999
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253042
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5978
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978603
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401315
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.873359
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.410108
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01805
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26486
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5042
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75629
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0221
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.256
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4439
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64012
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84519
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06353
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39687
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75043
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02068
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27332
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53813
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81588
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247443
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591627
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971763
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393699
‘(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.868299
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.404394
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01155
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27542
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51528
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76786
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03424
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21962
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40629
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60128
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80497
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01796
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32382
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67338
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91399
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16264
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4232
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69643
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98323
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241632
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.585218
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964662
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386744
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.862882
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.398275
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00459
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28726
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52768
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7809
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00758
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18528
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37079
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56453
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76695
(342.38, 6.95, 369.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97858
