¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(380.05, 14.17, 265.67) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.39312
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847356
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158071
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499849
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874579
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288455
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744578
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242434
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802423
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43684
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.92768
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.90083
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.87623
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.85385
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.83368
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.81568
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.79984
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.78615
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.77459
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.76515
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79479
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51691
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860013
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07497
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307532
Ü(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559957
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842703
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15295
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494177
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871224
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285413
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739823
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237128
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796461
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43005
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08251
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 11.52596
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 11.50319
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 11.48274
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 11.4646
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 11.44875
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 11.43516
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 11.42383
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 11.41475
(380.41, 14.06, 264.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 11.4079
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58845
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58698
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856169
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070822
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303055
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555288
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838112
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147894
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488633
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865074
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282545
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735331
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232057
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790764
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42359
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06986
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80886
(380.41, 14.06, 264.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.57803
(380.41, 14.06, 264.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.55165
(380.41, 14.06, 264.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.52782
(380.41, 14.06, 264.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.50651
(380.41, 14.06, 264.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.48771
(380.41, 14.06, 264.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.47139
(380.41, 14.06, 264.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.45753
(380.41, 14.06, 264.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 12.44614
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13906
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84123
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852412
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066741
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298631
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551142
ã(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833568
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14294
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483153
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859019
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276363
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731001
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22723
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785314
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41738
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.42724
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.39437
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.36372
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.33525
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.30896
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.28479
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.26273
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.24276
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.22486
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.209
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92053
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848738
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062784
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294359
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547102
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829168
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138061
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477809
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853101
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269772
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724339
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222666
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78013
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.10302
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.07629
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.05166
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.0291
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.00858
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.990098
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.973622
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.959138
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.946632
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.936092
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.16969
(380.41, 14.06, 264.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 13.61886
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845156
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058904
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290113
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543097
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824823
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133317
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472578
ç(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847301
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263288
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716105
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216496
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775209
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.11558
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.08882
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.06416
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.04157
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.02103
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.00251
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.986016
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.971511
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.958987
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.948432
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.16191
(380.41, 14.06, 264.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 13.6049
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84165
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055094
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286052
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539229
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82058
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128653
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467441
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841615
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256955
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708088
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207535
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769735
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.13017
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.10336
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.07866
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.05603
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.03546
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.01692
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.00039
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.985866
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.973322
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.962749
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.15461
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838212
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05142
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282052
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535383
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816411
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124101
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462389
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836029
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250753
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700289
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198755
ë(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759863
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.14678
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.11992
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.09518
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.07251
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.0519
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.03333
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.01677
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.00222
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.98965
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.979057
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.1478
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834893
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047822
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27814
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531679
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812343
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11962
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457458
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830583
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244678
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692701
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190255
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750239
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.16543
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.13853
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.11373
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.09102
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.07037
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.05176
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.03517
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.02058
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.00799
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 9.997372
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.14148
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831667
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044356
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274354
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528022
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808305
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115232
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452648
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825241
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23877
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685303
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181965
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740884
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.18614
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.15918
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.13433
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.11157
ï(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.09087
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.07222
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.05559
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.04098
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.02835
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.01771
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.13565
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828525
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04094
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270693
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524442
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804427
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110971
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447952
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820037
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232965
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678115
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173886
(380.41, 14.06, 264.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731792
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.20894
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.18192
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.15701
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.13419
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.11344
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.09474
(380.41, 14.06, 264.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 10.07808
