¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(423.87, 14.62, 253.70) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.90363
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581311
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859401
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156392
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476388
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838246
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233126
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65676
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.13294
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.667561
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27899
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96251
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73431
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60369
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59556
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78697
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24105
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97112
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12454
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.70963
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328253
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575366
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852688
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150061
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.469382
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830692
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224697
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647278
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122401
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.655825
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26623
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94796
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71828
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58558
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57486
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76452
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21162
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93755
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0845
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.65998
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322808
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569458
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84596
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143789
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.462391
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823172
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216366
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.63789
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.11195
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.644209
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25361
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93356
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70243
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56816
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55471
Ø(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74236
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1828
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90443
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.04453
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.61136
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317398
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563589
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839223
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137578
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455417
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815688
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.208131
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.628596
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.101595
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.632712
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24112
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91932
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68676
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55104
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53537
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72048
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15458
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87178
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 17.12477
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 17.06526
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 17.02869
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.99627
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.96782
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.94335
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.92338
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312024
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557759
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832477
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131427
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448463
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.808238
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.199993
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.619403
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091334
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.62134
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22863
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90524
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67126
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53424
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51641
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6989
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12697
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 17.06004
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.87572
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.84247
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.81504
î(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.79102
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.77042
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.75318
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.73982
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.82096
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306688
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55197
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825723
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125338
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44153
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800786
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.191955
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.610301
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.081168
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.61009
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21597
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89131
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65595
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51774
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49782
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6776
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09988
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 17.03963
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.86535
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.83443
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.80967
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.78832
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.77029
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.75564
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.7447
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.82711
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301175
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546223
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818962
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119312
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434616
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793159
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184017
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601303
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.071101
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.598967
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20341
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87756
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64083
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50156
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47962
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65661
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07329
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77654
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 17.04863
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 17.0127
´(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.99344
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.9779
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.96616
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.95798
(423.87, 14.62, 253.70) (394.72, 8.09, 249.70) (0.81, 2.16, 0.81) Human 16.95371
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294958
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540519
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812198
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11335
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427725
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785558
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176182
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592617
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061131
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.587969
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19093
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86396
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62589
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4857
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46179
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6359
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04726
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74571
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85874
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.36677
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28874
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534857
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805429
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107452
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420859
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.777981
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168445
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584043
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.051264
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.577098
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17856
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85053
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61113
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47015
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44434
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6155
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02178
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71534
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.82438
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32314
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282524
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52924
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79866
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10092
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414017
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770435
›(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160815
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575584
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.041497
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.566359
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16629
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83727
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59657
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45492
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42727
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59539
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99686
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68544
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.79095
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.28256
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27631
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523667
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79189
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093501
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407641
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762918
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153133
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.567241
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.031834
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.55575
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15412
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82417
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5822
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44001
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41058
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57558
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97249
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.656
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75845
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.24302
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2701
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518142
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78512
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086084
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401402
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.755432
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145209
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.559016
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022273
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.545273
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14206
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81125
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56802
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42542
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39427
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55608
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94868
Ÿ(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62703
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.72688
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.20452
