¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(376.54, 16.11, 286.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.47717
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772852
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113788
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469109
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858738
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287874
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7047
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07719
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59158
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16366
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01391
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80483
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47771
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1077
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82493
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87429
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55344
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31866
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0801
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72246
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25829
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87789
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60112
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42169
(376.78, 16.11, 286.02) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 24.20288
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699496
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941197
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202469
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485683
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794098
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139527
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49724
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889671
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321976
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692675
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05502
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56705
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13635
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04232
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83724
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44007
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06264
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81127
¸(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89779
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58235
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35471
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11719
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66738
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19994
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80407
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53521
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34964
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714783
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957716
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220319
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505071
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81869
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165615
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525777
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921009
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356599
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681454
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0335
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54317
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11989
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0715
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85515
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40411
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01937
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83594
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92361
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61768
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39346
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11826
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61588
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14547
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73454
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47371
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28316
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730245
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974384
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23837
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524667
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843529
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192042
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554728
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952825
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360163
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671079
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0125
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51997
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14909
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10137
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82364
ë(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36976
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97788
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86168
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9517
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65556
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43497
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0729
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56796
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09478
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67418
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42611
(376.78, 16.11, 286.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25459
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985623
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623051
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894917
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.66262
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.48216
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.450401
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.428681
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.139111
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.135287
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.1437
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.153338
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.164209
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.176326
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.1897
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.24614
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.510599
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.493056
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.476864
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.462012
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.448482
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.43626
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.425334
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.415694
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.407331
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.942986
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.111109
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.38982
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.386493
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976264
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612535
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882044
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177531
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.703429
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.62128
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.601847
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.583811
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.283992
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.293322
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.303907
ÿ(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.315763
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.328899
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.343329
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.359067
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.462444
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.44507
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.429039
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.414336
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.400943
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.38885
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.378044
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.368513
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.36025
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.090981
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.095703
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.342981
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.339715
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971571
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602112
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869237
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16354
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474687
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.465014
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.4342
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.404922
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.377145
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.350841
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.325982
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.476166
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.490419
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.506007
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.522943
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.416249
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.399037
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.383157
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.368597
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.355338
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.343367
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.332674
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.323249
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.315079
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.259396
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.2644
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.298043
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.294835
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96253
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591774
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856488
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149653
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45875
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.420002
Š (376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.389441
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.360404
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.332859
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.306775
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.282125
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.566091
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.661654
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.678511
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.696762
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.371951
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.354895
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.33916
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.324735
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.311602
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.299749
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.289165
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.27984
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.271761
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.264923
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.259319
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.254943
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.251792
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953551
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581502
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843816
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135835
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442973
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.376867
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.34655
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.317744
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.29042
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.264546
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.240097
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.54708
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.843451
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.861703
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.8814
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.329497
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.312589
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.296993
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.282697
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.269686
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.257946
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.247466
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.238233
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.230241
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.223483
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.217949
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.213634
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.210536
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944638
ƒ (376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57137
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831482
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122105
(376.94, 16.10, 285.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427388
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.335556
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.305469
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.276885
(376.94, 16.10, 285.78) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.249773
