¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(396.83, 11.89, 327.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237885
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766912
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934722
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115655
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309702
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520168
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744869
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98701
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248637
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53216
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840358
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062209
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.1542
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575401
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.145882
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.867705
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80675
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00367
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65554
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74454
(398.05, 11.94, 327.32) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 19.65056
(398.05, 11.94, 327.32) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 19.69613
(398.05, 11.94, 327.32) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 19.74577
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.905963
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.316321
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455496
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603285
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760435
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92784
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106516
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297543
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503363
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726803
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967556
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227681
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509452
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815666
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157081
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296968
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500263
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060325
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.761591
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67229
¡(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8428
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44686
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1086
(398.05, 11.94, 327.32) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 19.48119
(398.05, 11.94, 327.32) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 19.52593
(398.05, 11.94, 327.32) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 19.5747
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.902053
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31124
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450099
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.597541
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754359
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921412
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099653
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290209
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491946
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710462
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949018
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207438
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487571
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791922
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123741
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.499066
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.555923
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.977158
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.658578
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54086
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68708
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24559
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39997
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97021
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 16.02191
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.93015
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.88802
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.85834
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175766
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.306499
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445095
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592266
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.748725
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915404
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093264
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283401
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484245
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695923
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9334
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189742
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467307
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769052
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098786
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491913
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.716713
¥(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896307
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.558563
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41352
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5363
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05137
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14723
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.91651
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.73731
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.71624
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.70828
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.70461
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171609
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30213
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440439
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587331
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743494
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909835
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08733
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277083
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477143
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682018
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918419
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173617
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449872
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749833
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076605
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452379
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91231
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.986482
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.46145
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29013
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38652
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86389
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90409
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.8633
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.70867
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.69564
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.69929
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.70715
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167759
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298062
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436143
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.582795
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738671
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90473
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081879
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27125
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470632
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672516
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904146
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158195
¡(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433206
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73173
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056893
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421455
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874769
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.134037
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.367141
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17053
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23989
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68285
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67008
(398.05, 11.94, 327.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 18.99641
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.82788
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.81771
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.84111
(398.05, 11.94, 327.32) (416.97, 8.83, 310.53) (0.81, 2.16, 0.81) Human 15.87225
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.164273
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294362
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.432246
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.578619
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734276
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900034
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076894
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265932
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464674
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666151
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890457
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143499
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417294
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7145
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038135
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399954
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841529
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323773
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387872
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05458
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09795
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5086
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44476
(398.05, 11.94, 327.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 18.89
(398.05, 11.94, 327.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 18.93173
(398.05, 11.94, 327.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 18.97735
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.160367
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.290995
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.428704
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574903
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730272
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895825
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072378
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261092
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45928
®(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660443
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877457
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12949
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402153
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698056
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020251
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379876
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809427
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308459
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523973
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.942155
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96052
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34091
(398.05, 11.94, 327.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22769
(398.05, 11.94, 327.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 18.7884
(398.05, 11.94, 327.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 18.82965
(398.05, 11.94, 327.32) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 18.87477
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474699
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571136
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671756
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776874
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886744
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001578
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121766
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276102
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5129
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767168
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081873
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913973
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933797
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462708
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558689
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658914
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763533
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87292
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987239
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106851
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232067
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372646
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616907
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879467
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379752
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277996
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451452
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547036
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646826
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751053
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859943
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973763
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092854
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21749
¶(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348105
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48496
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725026
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996343
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698586
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440888
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536125
(398.36, 11.93, 327.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63553
