¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(417.86, 14.84, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25964
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503275
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17451
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.911
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71031
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36876
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39442
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60865
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.73522
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.52436
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.81218
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.84025
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066382
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312191
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580148
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873202
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195117
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54757
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929391
¸(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353638
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852112
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447174
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10686
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.833
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67402
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42925
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44515
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4681
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.64341
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.40879
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.66232
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.63827
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054079
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298827
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565537
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857225
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177497
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526607
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906173
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327759
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803437
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391582
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04004
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75609
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58451
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44991
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31926
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32212
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.5528
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.29492
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.51495
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.44016
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041835
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285487
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550964
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841287
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159955
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505784
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883122
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302076
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769896
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336457
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974112
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68023
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49631
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34264
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19623
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1797
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.46341
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.18274
¶(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.37005
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.24584
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029619
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272221
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5365
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825397
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142485
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485114
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860228
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276585
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741365
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281879
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909017
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60542
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40946
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23767
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07608
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04076
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.37521
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.07223
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.22756
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.05524
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.9271
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017437
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258982
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522062
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80958
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125094
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464572
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837495
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251287
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713057
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231452
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844761
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53165
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32391
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.135
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95864
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90518
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.28821
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.96337
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.08747
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.8683
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.66524
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005317
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245789
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507679
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793827
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107789
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444186
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814919
»(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226181
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684955
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19983
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781384
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45891
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23967
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03452
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84391
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77289
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.20239
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.85615
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.94974
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.68496
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.40923
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993259
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232682
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493354
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778154
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089949
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423938
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792503
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201316
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657134
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175215
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718824
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38722
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15667
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93627
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7318
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64377
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.11776
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.75055
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.81434
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.50513
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.15895
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981194
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219589
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479118
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762554
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071703
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403825
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770311
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176579
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635094
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150743
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679332
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31656
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07496
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84014
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62223
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51779
Ë(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.03429
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.64656
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.68124
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.32874
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.91422
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.26293
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.23807
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.21702
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.19975
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.18624
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.17649
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.17049
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969228
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206601
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464907
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747041
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053582
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383875
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748246
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156712
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613582
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126525
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646749
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24689
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99451
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74608
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51518
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.45945
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.95199
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.54416
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.55039
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.16552
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.13334
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.10497
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.08041
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.05962
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.04259
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.02929
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.01971
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.01385
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957312
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193621
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450801
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731589
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035576
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364095
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730151
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137621
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592188
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09895
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61461
Ä(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19437
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91528
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65409
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41055
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.35202
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.87084
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.44333
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.42178
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.20927
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.21291
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.2203
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.23145
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.24636
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.26506
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.28755
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31387
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.34404
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945441
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180746
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436762
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716217
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017756
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347502
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713111
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118658
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570997
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070644
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582935
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15866
(416.39, 14.63, 246.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8373
