¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(433.02, 14.37, 310.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242414
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.098841
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.179259
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516527
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999092
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541608
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15582
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77466
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41299
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21712
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97898
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73552
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.8862
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.8526
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.82184
ÿ(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.79391
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.76876
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.74639
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.72675
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.70985
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.69565
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.68414
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.67532
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.66918
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.146043
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.140593
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.135962
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.132146
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.129141
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.126945
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.173808
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504782
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985925
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526777
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13899
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76765
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4048
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22518
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0318
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.55925
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.52398
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.49152
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.46184
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.43489
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.41066
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.38913
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.37027
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.35406
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.34048
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.32953
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.3212
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.31546
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.1749
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.169518
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.16496
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.161223
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.158303
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.156196
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.168382
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493092
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972837
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512012
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12218
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76081
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39703
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23299
ù(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08624
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.21684
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.18271
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.15132
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.12262
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.0966
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.07322
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.05247
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.03432
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.01875
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 13.00576
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.99532
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.98742
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.98207
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.204917
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.199606
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.195127
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.191474
(433.93, 14.34, 310.01) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 4.188643
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66733
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053075
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481462
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959824
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497317
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10365
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75435
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3898
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24066
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.92954
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.89377
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.86071
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.8303
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.80253
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.77736
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.75478
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.73475
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.71726
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.70229
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.68983
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.67986
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.67238
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.66737
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195339
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439002
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703903
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993031
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309701
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657974
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042686
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469901
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946876
è(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482725
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08232
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74833
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38302
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24808
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.62324
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.58853
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.55645
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.52697
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.50006
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.4757
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.45385
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.4345
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.41762
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.40321
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.39124
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.38171
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.3746
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.36991
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189353
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432496
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696876
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985311
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301206
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648603
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032352
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45841
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933985
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468225
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06116
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73236
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37674
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25533
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.33347
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.29976
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.26861
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.24
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.2139
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.19028
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.16912
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.1504
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.1341
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.1202
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.10869
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.09956
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.0928
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.0884
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183425
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426063
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689844
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977662
î(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292777
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63934
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022095
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446987
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921183
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452175
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04019
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70843
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37095
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.09436
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.05903
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 12.02625
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.99597
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.96818
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.94283
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.91992
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.8994
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.88127
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.8655
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.85208
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.841
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.83224
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.8258
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.82167
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177509
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419633
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682862
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970006
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284412
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630126
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011871
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435618
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908463
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433806
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01938
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68472
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36563
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.83321
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.79881
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.7669
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.73744
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.71041
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.68578
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.66352
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.6436
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.62602
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.61075
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.59778
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.5871
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.57869
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.57255
ì(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.56866
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171621
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413255
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675902
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962412
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276107
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620942
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001746
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4243
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895822
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415571
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998781
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66122
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36082
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.58531
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.5518
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.52071
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.49203
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.46571
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.44175
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.4201
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.40075
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.38369
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.36889
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.35634
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.34602
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.33794
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.33207
(433.93, 14.34, 310.01) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 11.32842
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165787
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406908
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668985
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95486
(433.93, 14.34, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267841
