¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(401.06, 14.08, 246.14) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.26973
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.902643
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.879442
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.857729
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.304515
(400.82, 14.10, 246.08) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.433099
(400.82, 14.10, 246.08) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.409438
(400.82, 14.10, 246.08) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 10.1675
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.344975
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.049938
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.030678
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.122089
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 10.61677
(400.82, 14.10, 246.08) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.11886
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60813
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58074
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09704
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58967
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12871
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361113
ö(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613193
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888338
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190282
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.141803
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.007822
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.98136
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.95645
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.933064
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.911176
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.357801
(400.82, 14.10, 246.08) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.466313
(400.82, 14.10, 246.08) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.442567
(400.82, 14.10, 246.08) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 10.03985
(400.82, 14.10, 246.08) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 10.18021
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.506393
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.485939
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.467412
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 10.98143
(400.82, 14.10, 246.08) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 12.54899
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67697
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66288
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76545
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02871
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133939
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366766
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620544
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897687
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200508
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.206414
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.129076
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.0376
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.012484
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.988904
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.966835
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.413228
(400.82, 14.10, 246.08) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.501622
(400.82, 14.10, 246.08) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.477787
(400.82, 14.10, 246.08) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.613336
(400.82, 14.10, 246.08) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.867105
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 10.30055
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.991599
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.971828
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.51
(400.82, 14.10, 246.08) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 13.01341
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74942
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74858
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42212
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61219
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139177
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373951
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629187
ó(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907109
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210821
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.273821
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.1953
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.096148
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.070817
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.047035
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.024779
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.470861
(400.82, 14.10, 246.08) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.13745
(400.82, 14.10, 246.08) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.11706
(400.82, 14.10, 246.08) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.09871
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.723535
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.704828
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.687892
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 10.53519
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 10.66535
(400.82, 14.10, 246.08) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 13.51626
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74905
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83797
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19791
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25402
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1462
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382007
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637938
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916632
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221235
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552742
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.264376
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.15709
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.131534
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.107543
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.085089
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.09263
(400.82, 14.10, 246.08) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.748857
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.736857
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.714635
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.694216
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.879044
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.049748
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.16834
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.14777
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85491
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72863
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69886
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00916
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85301
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153692
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390089
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646727
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926229
ğ(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231739
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56492
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.336415
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.220508
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.194721
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.170511
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.147852
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.126721
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.634872
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.709273
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.68713
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.666783
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.83241
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.510118
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.707072
(400.82, 14.10, 246.08) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.86261
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83905
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70606
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65677
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82722
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52221
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161205
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398239
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655589
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935915
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242346
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577244
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.411545
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.286496
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.260468
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.236031
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.213159
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.191827
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.677205
(400.82, 14.10, 246.08) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.01993
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.687162
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.641207
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.622699
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.605946
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.24131
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94782
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82216
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68349
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63551
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65921
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23082
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168816
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406478
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664517
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945652
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253045
î(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589691
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.489892
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.355151
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.32887
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.304195
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.281102
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.259563
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.744962
(400.82, 14.10, 246.08) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.858719
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61885
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.009464
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.986329
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.965057
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.83965
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.10043
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85995
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66394
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61477
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63931
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95075
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176437
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414748
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673547
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955489
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263824
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60226
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.571601
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.426576
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.400033
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.375112
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.351786
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.330031
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.815361
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92818
(400.82, 14.10, 246.08) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.11447
(400.82, 14.10, 246.08) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.09386
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.708571
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.685042
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.663505
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.80986
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9314
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65159
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59645
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62309
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75976
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184153
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423088
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682623
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965384
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274655
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614208
‡ (400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.656823
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.573194
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.474067
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.448888
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.425322
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.403343
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.888501
(400.82, 14.10, 246.08) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.96452
(400.82, 14.10, 246.08) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.67253
(400.82, 14.10, 246.08) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.65252
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.17575
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.53304
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.50892
(400.82, 14.10, 246.08) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.53683
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00629
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73269
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58137
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61042
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 5.062064
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 5.0458
(400.82, 14.10, 246.08) (389.20, 7.90, 259.16) (0.81, 2.16, 0.81) Human 5.040199
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975372
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285568
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626229
(400.82, 14.10, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991518
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.660465
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.551085
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.52564
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.501823
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.47961
(400.82, 14.10, 246.08) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.964483
