¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€(351.56, 7.15, 358.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591244
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602163
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81108
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054142
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317919
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584994
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894325
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245527
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633984
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0702
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727158
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339953
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01532
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72306
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5655
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54966
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78202
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7319
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66668
í(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19911
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.7858
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.406496
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596404
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806688
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049355
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311883
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57841
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889464
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240057
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.628048
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.063546
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71207
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.324166
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.991391
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69982
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54039
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5226
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75528
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66948
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.58862
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16508
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.65573
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401267
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590774
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802351
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044625
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305999
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571994
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884683
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234684
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622212
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059009
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.697134
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.308329
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967892
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67684
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51558
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49588
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72846
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60761
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51168
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97353
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.52771
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396159
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585274
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798068
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039957
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300272
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565746
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879984
í(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229407
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616482
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059028
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.682354
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.292448
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.944819
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65412
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49108
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46952
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70155
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5463
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43587
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.87752
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.40173
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391171
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579903
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793839
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035347
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294697
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559666
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875364
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224229
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610852
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058465
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66773
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276524
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.922174
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63166
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46687
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44352
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67457
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48556
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36119
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.78294
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.47531
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386305
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574666
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789667
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0308
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289274
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555242
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870827
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219149
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605327
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057323
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653265
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.260566
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.899954
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60946
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44297
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41788
å(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64753
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42538
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.28761
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6898
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.0995
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.38156
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569558
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785553
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026316
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284009
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551203
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866373
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21417
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599905
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055606
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.638961
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243478
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.87816
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58753
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41938
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39259
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62043
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36578
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21515
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59807
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.96224
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.376937
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.564581
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781495
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021892
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278898
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547239
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20929
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59459
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053309
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.624817
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224689
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.85679
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56586
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3961
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36766
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59328
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30676
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14379
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.50777
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.82738
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372436
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559736
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777494
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017532
ë(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273942
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543351
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857712
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20451
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589379
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050434
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.610835
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206108
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.835844
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54446
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37312
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3431
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56608
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24831
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07352
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41886
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.69487
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.368058
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.555025
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773551
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.013236
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26914
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539537
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853507
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199831
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584274
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046988
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.597019
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187735
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815321
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52332
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35045
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31889
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53884
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19044
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00435
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33135
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.56468
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.363802
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550444
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769668
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009004
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264494
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5358
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849388
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195254
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579277
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042967
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.583365
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169571
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.79522
ë(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50246
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3281
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29505
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51157
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13316
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93626
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24521
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.4368
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359668
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546185
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765843
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004837
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260005
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532141
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845352
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190779
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574386
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.038377
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569881
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151616
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.775541
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48187
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30606
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27157
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48426
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07647
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86925
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16045
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.3112
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355659
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542717
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762077
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000734
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255671
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528557
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841403
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186405
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569604
(350.97, 7.17, 358.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033221
