¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(419.68, 8.44, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217514
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36906
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12716
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26531
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12468
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82623
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.382762
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577555
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788149
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016468
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26484
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535894
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825936
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142772
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492028
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878802
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30937
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791552
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335021
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95223
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65906
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48809
„(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46373
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58802
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83435
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44828
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23595
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19264
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08211
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370744
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564599
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77412
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001241
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248257
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51778
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808082
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123194
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470349
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854779
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282585
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761456
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301044
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913527
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61457
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42471
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38806
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51761
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75827
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34076
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27952
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10576
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11232
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358893
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.551769
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760258
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986222
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23188
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499895
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790499
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103871
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44907
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831131
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256214
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731901
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267632
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875492
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57089
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.374
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31382
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44426
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68445
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23563
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19872
„(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99763
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27163
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.347153
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539135
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746553
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971375
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215734
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482264
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773195
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084844
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428092
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807851
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230279
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702815
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234804
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838133
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52797
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32424
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2534
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35735
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61231
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13293
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0931
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89413
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43565
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335565
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526611
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733065
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9567
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199772
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464828
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75493
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066124
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407433
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784976
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204784
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674223
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202549
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801419
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48586
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27544
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19617
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28345
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54188
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03517
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95558
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81984
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60451
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324099
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51428
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719707
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942225
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18404
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447643
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736145
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047703
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387133
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762501
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179731
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646132
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170859
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76538
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44454
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22756
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14007
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21682
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46363
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95144
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82157
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74845
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71305
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.312796
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502102
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706543
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927956
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168481
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430692
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717568
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029595
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367155
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740373
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155075
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618526
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139709
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730019
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40399
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18062
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0851
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14998
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37768
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8616
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69093
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67992
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60257
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.938647
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490079
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.69355
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913876
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153183
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41398
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699214
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011758
ú(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347505
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718602
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13084
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591385
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109144
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695299
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3642
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13457
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03123
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0798
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29368
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75931
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56364
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66888
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49515
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.929177
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.102488
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680697
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899957
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138076
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397493
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681194
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992645
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328187
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697213
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107054
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564764
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079108
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661177
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32515
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08945
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97846
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01113
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21164
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65948
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43962
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64818
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31753
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.919842
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.092437
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668057
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886253
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123157
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381234
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663394
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973069
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309206
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676222
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083698
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538588
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04965
ğ(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627739
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28688
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04521
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92678
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94401
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13144
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5621
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31878
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51784
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12782
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94444
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.910643
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.082533
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.267958
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872746
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108482
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36523
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645852
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953794
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29057
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655578
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06074
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512915
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02071
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594922
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24937
(419.71, 8.45, 364.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00189
