¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(349.57, 6.96, 364.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68467
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.615233
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26963
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13476
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12465
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29847
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50433
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99986
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02299
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.33949
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.36588
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145668
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429301
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740747
ê(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039747
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359653
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711591
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.100539
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.545024
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044306
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.604905
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25923
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13155
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12125
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28974
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49303
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98505
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00686
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.3228
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146285
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429979
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73976
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035064
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354513
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.705924
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.094262
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.538989
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.035181
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.594583
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24869
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1279
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11837
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.281
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48173
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97019
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98963
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30582
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146744
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430486
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738703
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030406
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349399
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700287
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088018
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530869
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.02606
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.584265
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24435
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12378
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11509
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27225
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47046
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95527
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9713
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28856
ö(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201513
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430819
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734973
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025773
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344316
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.694682
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.081813
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522756
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016945
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.573954
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24048
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11921
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11143
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26348
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4592
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94029
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95189
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27101
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449736
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549312
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.732336
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021168
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339262
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689114
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075644
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514647
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007839
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.563655
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23624
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11419
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10738
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25471
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44796
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92527
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93141
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.25319
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622669
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875175
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951163
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107544
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334238
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683578
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069515
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.506549
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.998742
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.553369
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23161
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10872
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10294
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24593
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43674
Ÿ(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9102
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90987
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.2351
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635918
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888258
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156849
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449339
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564594
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76483
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.063423
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498455
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.989655
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.543094
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22661
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1028
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09812
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23678
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42554
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8951
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88071
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.21674
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649293
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901473
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171211
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464341
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797413
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16378
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322085
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577091
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.980582
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532838
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22123
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09645
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09291
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2274
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41438
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87994
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8467
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19812
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662791
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914856
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185696
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480137
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813511
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181469
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587605
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030695
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.299321
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.610055
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21547
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08964
õ(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08732
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21803
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40324
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86476
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81237
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17925
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234094
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510575
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785254
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089928
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424757
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823394
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.271035
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04865
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559865
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15593
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58971
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11267
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08136
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2087
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39213
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84954
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77772
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16012
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23332
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509727
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77381
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054348
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360625
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70707
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091532
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517441
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.990288
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.529642
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15771
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41265
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41303
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19939
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38105
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83429
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74276
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.14075
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232434
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508756
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771833
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052194
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358271
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.705793
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.090117
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516788
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.989557
ñ(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.530189
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16024
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01509
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14657
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17932
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66571
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89018
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7075
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12114
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231438
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507663
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769922
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050115
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355996
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70455
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088744
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516188
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.988889
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.530758
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16244
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01462
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13618
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.166
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35096
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79527
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.67281
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.45318
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97787
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230329
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506449
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76808
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048108
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353801
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703346
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087411
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515642
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.988278
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.531346
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16432
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01324
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12559
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15282
(349.52, 7.03, 364.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33744
