¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302809
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845266
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383764
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92274
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59031
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81109
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07516
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00151
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16375
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327761
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443587
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56508
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692527
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826429
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967119
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11518
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271143
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435567
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609084
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792487
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986495
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215565
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675541
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191951
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712681
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19487
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69395
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35823
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30439
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24977
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28251
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433835
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554185
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680447
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813039
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952381
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098948
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253275
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415943
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587605
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768879
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960692
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163841
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512901
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00858
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513078
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973771
º(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48344
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54291
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61234
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54213
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50762
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56225
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54412
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669274
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800635
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938654
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083811
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236598
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397626
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567438
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746829
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936502
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137313
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35672
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832973
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323172
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763836
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25032
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13369
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97789
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83317
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78883
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77555
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76816
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637551
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789071
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925831
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069646
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220996
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380416
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548621
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72611
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913785
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112406
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322916
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664528
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142137
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564169
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02908
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54369
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50741
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18359
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06199
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04487
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01637
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98163
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682777
¹(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837772
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001526
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17472
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358201
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530867
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706637
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892406
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088974
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297206
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518169
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969308
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373925
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818779
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31007
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85535
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48701
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38796
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29643
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3071
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21654
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20295
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729117
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886529
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052889
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228947
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415489
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61345
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823789
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047721
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272964
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491559
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804052
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192399
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618517
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08818
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60821
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69936
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68207
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59819
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53114
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54561
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43323
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43239
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776577
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93648
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105549
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284543
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474237
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675612
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889758
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117835
³(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361134
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621172
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00255
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427552
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876978
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37356
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92497
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88053
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8833
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81578
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77443
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79274
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70503
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7147
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825191
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987679
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159556
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341553
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534561
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739494
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95752
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189844
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437826
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748232
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148106
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606897
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11619
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67642
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26218
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06234
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.091
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04103
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01427
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04922
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98755
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874993
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040137
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21489
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400034
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596429
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8051
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02713
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263868
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546887
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880446
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298965
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773865
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30203
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89276
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32503
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24972
¸(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30541
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27374
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26172
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31556
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59026
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925964
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093898
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271628
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45999
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659918
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872363
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098602
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355933
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673172
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017278
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455353
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947287
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49538
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10971
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51959
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44282
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5268
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50275
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51823
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59218
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978198
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148956
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329777
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521459
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725015
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941464
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174522
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476687
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803797
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159035
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617519
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12744
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6967
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39751
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.827
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77446
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85477
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79312
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80596
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17014
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031655
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205397
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389367
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584533
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791864
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012422
·(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290101
(420.59, 14.26, 319.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601475
