¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(366.87, 9.45, 332.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65354
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.12192
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.415538
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.73598
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.086425
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.471128
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.899755
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.384386
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.931436
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.55711
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27874
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.11776
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.10837
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.29635
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.74409
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.43052
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27771
÷(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54359
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.36318
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330343
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487853
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885129
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108021
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349749
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.597536
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.846107
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.115583
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.408648
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.728415
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.07747
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.461278
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.893522
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.37744
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.927033
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.55213
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27521
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.11441
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.10399
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.28974
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.73417
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.43955
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.30266
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.57475
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.39396
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.325319
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483235
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67403
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879769
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102223
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343458
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.59249
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.840654
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.109673
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.402218
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.720754
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.06908
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.45362
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.887933
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.371212
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.923405
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.54802
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27264
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.11217
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.10088
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.28469
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.72607
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.4509
õ(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33064
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.60972
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.42794
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.320551
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.478782
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.669239
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874601
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096633
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33739
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.587807
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.835594
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.104187
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.396089
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.713604
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.061247
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.449153
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.882981
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.367807
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.920544
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.54641
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27106
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.11103
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.09905
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.28251
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.71979
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.46457
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.36168
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.64853
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.46679
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.314988
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474492
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664624
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869622
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091247
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331547
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.583485
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.830922
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.099123
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.389999
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.70696
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.053973
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.445262
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.878671
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.365949
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.918454
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.54587
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27044
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.111
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.09884
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.28185
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.71707
Ì(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.48058
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3958
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.69122
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.51191
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.308412
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470365
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.660185
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864834
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.086069
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32593
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.579522
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.826641
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.094236
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.384377
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.700826
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.050688
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.441947
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.874999
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.364772
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.917133
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.59027
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.3078
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.11206
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.10009
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.2827
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.71636
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.49111
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.43304
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.73782
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.56532
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.301973
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466403
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655922
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860238
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081097
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320537
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.575919
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.822748
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.08949
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.379215
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.695195
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.048204
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292826
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813325
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39771
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04177
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76915
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55168
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43548
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42759
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.73174
ı(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.71747
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.49008
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47342
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.78836
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.62377
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.295673
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.462604
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.651836
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855831
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076332
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315369
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.572675
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.818943
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.085167
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.484974
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397617
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829242
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303031
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824726
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41056
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06056
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78439
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56359
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45507
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45017
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60756
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97008
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.83444
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51697
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.84291
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.68733
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.289512
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.45897
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647927
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851614
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071774
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310424
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.56979
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.936165
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646544
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017673
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409237
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842144
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313787
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836782
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4241
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08023
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79585
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57664
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47093
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4744
Ş(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63587
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00357
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63745
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62319
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.9015
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.75606
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.28349
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455498
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644194
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847589
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067421
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384586
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006918
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314522
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651924
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023623
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421274
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855444
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325122
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84944
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43835
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10077
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80835
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59085
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48728
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50027
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66605
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03932
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68045
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6759
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11915
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.82936
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.277607
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.452192
(367.23, 9.39, 333.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640639
