¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(338.62, 7.56, 336.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.256097
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26636
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73355
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34056
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3451
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91479
(338.62, 7.57, 336.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.61196
(338.62, 7.57, 336.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.60042
(338.62, 7.57, 336.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.59349
(338.62, 7.57, 336.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 23.59117
(338.62, 7.57, 336.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 23.51045
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.237839
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.413749
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603069
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807251
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028102
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267659
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528385
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813116
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125312
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46899
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849084
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271684
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705514
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153433
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696182
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3414
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08094
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99582
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22849
•(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67848
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28432
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27413
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82257
(338.62, 7.57, 336.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 24.0715
(338.62, 7.57, 336.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 24.05965
(338.62, 7.57, 336.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 24.0525
(338.62, 7.57, 336.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 24.05003
(338.62, 7.57, 336.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 24.05123
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.232546
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.408079
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59692
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800599
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020901
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259864
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51991
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803867
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115124
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457741
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836665
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25783
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715171
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164169
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723368
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3724
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09145
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96544
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1915
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62111
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22987
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20551
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73348
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08212
(338.62, 7.57, 336.75) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 24.52355
(338.62, 7.57, 336.75) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 24.51536
(338.62, 7.57, 336.75) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 24.51196
(338.62, 7.57, 336.75) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 24.54293
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.227374
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.402498
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590937
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794164
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013947
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252302
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511663
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794842
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105252
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446863
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824634
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244428
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713591
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177117
‹(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751286
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36567
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02969
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92105
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15544
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5653
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17719
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13921
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64748
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96609
(338.62, 7.57, 336.75) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 24.99448
(338.62, 7.57, 336.75) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 24.9909
(338.62, 7.57, 336.75) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 24.71568
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.222337
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.397132
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585184
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787913
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007176
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244987
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503683
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786139
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095662
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436315
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812905
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231401
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699021
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202459
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731715
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3126
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96949
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87164
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12032
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51099
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12631
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07524
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5645
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85436
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217471
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391928
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579533
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.781861
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000623
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237834
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495917
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777665
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086381
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426096
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801593
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21878
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684915
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173335
ˆ(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685686
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26083
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91081
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82312
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08604
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45821
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07718
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01346
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48456
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74677
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.212774
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38684
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574092
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775989
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994262
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230959
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488408
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769474
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077375
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416172
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790629
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206578
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671239
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144763
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640779
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21033
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85366
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77544
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05272
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40686
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02978
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95393
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40755
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64331
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.208205
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381978
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568828
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770301
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988137
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224296
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48117
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761518
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068693
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406589
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780013
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194775
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658069
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118611
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597017
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16115
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79796
„(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72864
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00816
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37271
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98407
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89656
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33341
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5438
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203807
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.377204
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563768
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764833
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982188
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217864
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474156
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753893
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060287
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397365
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769789
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183435
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645298
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093279
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565163
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11321
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74374
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68265
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95155
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34212
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94008
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84135
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26216
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44827
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.199557
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372682
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558817
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759553
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976469
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211626
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467388
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746497
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052202
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388412
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759917
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17244
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633017
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068796
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538021
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06649
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69097
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6375
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.896
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3127
‚(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89775
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78832
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19374
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35664
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.195433
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368281
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554077
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754422
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97092
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205629
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460857
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739378
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0444
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379834
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750403
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161831
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621169
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045147
(338.62, 7.57, 336.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511798
