¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815055
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807984
²(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352904
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5415
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1199
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76795
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48323
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21019
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08031
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91208
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70014
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55752
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2755
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72703
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367891
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561434
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770624
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997379
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243953
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512995
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807652
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131522
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488935
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88568
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32853
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813049
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358634
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57095
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15277
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80481
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54045
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28647
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16714
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04579
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84856
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74524
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9292
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08639
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.368052
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561608
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770812
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997584
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244176
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513237
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807919
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13194
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489398
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886197
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329107
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818411
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.364694
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58965
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18666
´(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84289
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58348
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36498
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25654
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1806
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99204
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96285
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28394
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07981
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.368301
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561877
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771103
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9979
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244519
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513612
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808331
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132437
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490039
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88691
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329907
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.824066
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.371087
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59193
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22159
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88209
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62785
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4398
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32733
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30739
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.133
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30324
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6559
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07465
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.368639
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562242
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771497
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998327
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244984
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51412
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808887
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133052
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490862
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.887824
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33093
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.828605
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971723
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59474
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25756
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92251
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6736
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49772
»(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39325
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41931
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27879
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65914
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98486
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0708
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.369064
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562699
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771993
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998866
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24557
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51476
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80959
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133825
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491861
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888937
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332173
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830008
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974619
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59801
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29459
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96413
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7207
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5574
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46127
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49749
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42956
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03156
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26605
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30212
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.369577
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.563253
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772593
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999515
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246278
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515533
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810438
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134758
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49304
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.890249
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333643
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831661
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980247
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61324
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32068
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00697
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76924
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61394
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53141
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57819
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58552
À(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41769
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55901
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62784
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370179
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.563902
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773294
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000277
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247108
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516441
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811433
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135854
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49426
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891761
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335335
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.833567
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995187
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63017
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34063
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05102
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81922
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66986
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60375
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66144
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74681
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80586
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86432
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93831
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370868
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.564646
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774098
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001151
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248058
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517478
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81257
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137109
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495648
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893472
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.337249
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835723
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01056
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64761
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36136
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09635
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87058
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72748
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67832
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74737
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91368
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13219
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12997
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47215
±(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371644
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565484
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775005
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002133
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249128
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518648
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813855
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.138524
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497213
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895381
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339386
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.838129
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02637
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66558
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38281
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14294
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92343
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78686
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75516
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83596
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08628
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29205
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40005
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94017
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372509
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566417
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776014
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003228
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25032
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519951
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815283
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140097
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498958
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.897418
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341744
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.840786
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04269
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68404
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.405
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1686
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97775
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84805
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83133
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92723
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20838
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45723
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6809
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.373462
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567444
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777126
(338.14, 7.68, 337.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004436
