¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(366.11, 9.70, 330.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86085
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17207
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79597
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87978
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93613
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99564
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05846
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1246
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19415
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26715
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34373
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42399
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50797
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908451
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137189
†(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385653
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65642
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952593
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272053
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618352
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000972
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425731
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896051
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432731
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03545
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72262
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38956
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07446
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59216
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14792
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71252
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76466
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81991
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87834
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93999
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00492
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07322
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14497
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22022
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29911
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38169
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913048
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142158
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391037
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662329
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95903
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279631
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626727
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009931
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432026
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90567
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445712
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05016
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73949
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41261
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0725
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57321
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12535
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60283
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65398
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70824
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76558
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82613
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88991
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95704
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02759
†(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10157
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17915
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26037
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917671
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147181
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396484
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668269
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965569
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287309
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634592
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01557
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438287
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916641
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458897
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06514
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75662
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43645
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05637
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55566
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10435
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4974
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5476
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60085
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65719
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71671
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77943
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84544
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91476
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98758
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06392
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14385
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922328
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152215
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402017
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674265
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972138
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294274
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639818
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021358
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444749
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927731
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472262
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0803
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77402
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46107
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04158
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53958
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08493
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39605
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44536
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49768
„(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55308
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61155
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67325
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73817
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80645
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87811
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95326
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03198
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927009
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15731
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407549
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680305
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978769
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299113
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64516
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027243
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45128
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938883
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48579
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09566
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79162
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48648
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02808
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52494
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06727
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29867
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34713
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39859
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45306
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51058
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57129
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63521
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70243
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77301
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84702
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92456
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931755
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16244
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413095
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686401
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985477
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304061
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650596
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033278
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458013
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950155
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499537
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11127
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8095
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51268
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01594
†(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51172
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05289
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20518
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25283
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30343
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35702
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41366
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47341
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53636
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60258
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6721
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74505
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82147
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936513
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167603
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418756
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692555
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992174
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309111
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656136
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039444
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464869
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961544
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513435
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12708
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82763
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53965
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00509
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49996
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0175
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1134
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16049
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21018
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26286
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31855
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37734
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43928
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50442
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5729
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64472
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71997
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941299
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172817
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424417
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698746
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998166
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314267
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661841
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045712
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472133
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972973
ˆ(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527539
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14309
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84597
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54123
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99551
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46735
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96458
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02361
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07037
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11997
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17205
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22691
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28484
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34584
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41006
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47754
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54838
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62263
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946138
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178059
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430129
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704957
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002956
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319532
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667621
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052148
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482378
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984505
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541793
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15934
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86458
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53362
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96558
(366.09, 9.74, 330.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42035
