¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş(378.74, 14.53, 272.10) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.040953
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383751
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640858
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919295
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214099
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536678
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891046
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282083
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727015
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234612
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806887
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4381
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14047
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94667
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72929
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39451
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.81768
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.94562
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.84122
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90821
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14801
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930202
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14909
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38606
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643333
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923656
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219294
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542364
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897314
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289011
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731439
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239547
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812499
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44915
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15309
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9612
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.727
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36196
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.78206
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.96107
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.86086
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81458
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79172
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.77257
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.75712
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.74534
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.73723
Ä(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.73277
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.73197
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93221
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151268
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388412
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645924
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926485
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224663
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548239
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90378
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296161
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736039
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244702
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818336
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46056
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16612
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97623
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72598
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36083
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.74931
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.97716
(379.03, 14.41, 271.22) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 15.30332
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.77008
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.74729
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.7282
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.7128
(379.03, 14.41, 271.22) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 15.50863
(379.03, 14.41, 271.22) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 15.36848
(379.03, 14.41, 271.22) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 15.503
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.68778
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934323
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153543
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390862
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648595
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929397
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23019
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554298
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910447
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30355
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740793
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250081
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824391
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47234
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17958
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99174
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72622
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3611
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.71938
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.99388
(379.03, 14.41, 271.22) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 15.18294
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.3725
È(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.69293
(379.03, 14.41, 271.22) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 15.23519
(379.03, 14.41, 271.22) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 15.04471
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936503
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155879
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393431
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65137
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93242
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235884
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560539
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917327
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311145
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747983
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255627
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830672
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47093
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19343
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00773
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72774
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36277
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.69226
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.01124
(379.03, 14.41, 271.22) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 15.32973
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.40156
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.73286
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.70627
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.6868
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.67198
(379.03, 14.41, 271.22) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 15.07704
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.65621
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.65526
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938743
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15834
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396066
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654253
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935549
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241757
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566986
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924388
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318957
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756678
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261384
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837193
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46642
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11788
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.36981
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73051
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36585
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.66791
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.02925
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.94762
É(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.43172
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.77431
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941079
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160842
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398798
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657214
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938779
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246706
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573599
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931687
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327003
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765608
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267324
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843925
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46296
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98614
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.32376
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73979
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37099
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.64631
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.0479
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.97136
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.46298
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.39561
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.34159
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.31997
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.43052
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943476
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163452
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401608
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660265
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94212
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250368
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58038
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93916
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335274
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774817
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273468
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850876
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4606
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85768
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.30548
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.42392
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38954
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.62743
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.06719
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.99594
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.49534
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.86182
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.42303
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.2964
Ú(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.40673
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945948
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166134
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404516
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663438
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945575
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254142
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587352
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946824
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343767
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784266
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279825
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858047
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4593
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83711
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.28915
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.40721
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.50451
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.4816
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.46102
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.44273
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.42672
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.41298
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.31315
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.29207
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.28512
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948528
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168897
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4075
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66669
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949126
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258034
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594491
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954707
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352493
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793949
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286583
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865469
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45907
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83687
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.27476
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.39769
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43106
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.5978
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.1077
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.04757
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.56338
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.39373
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.36382
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.25611
(379.03, 14.41, 271.22) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 11.36606
Å(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.28843
(379.03, 14.41, 271.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951147
