¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001968
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511852
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607748
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707795
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812293
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902944
ƒ(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992359
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085507
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194534
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396317
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611253
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840677
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085968
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365628
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8484
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872608
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941597
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013422
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088172
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166046
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24718
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331732
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419823
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51173
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6076
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707682
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807279
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892832
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981933
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074762
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171515
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347045
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559021
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785201
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026877
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304333
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108008
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873246
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942253
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01406
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088866
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166747
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247869
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332417
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420599
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512491
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608409
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708503
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798474
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883799
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972601
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065189
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16165
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299504
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508623
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731637
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969894
ƒ(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244765
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036339
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874554
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943588
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015458
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090281
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168243
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249429
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33402
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422207
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514179
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610139
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709043
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790753
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875837
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964458
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056804
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153022
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253609
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459981
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679991
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914954
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186961
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966893
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8766
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945668
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017619
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09253
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170508
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251774
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336438
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424734
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516758
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612829
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702599
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784108
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86902
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957438
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049544
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145567
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24563
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413028
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630164
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862034
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130845
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89954
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879348
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948521
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020513
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095512
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173608
ƒ(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254954
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339726
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428085
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520259
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616403
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697163
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778518
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863267
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95154
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043479
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13931
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239208
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367792
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582173
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810988
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076385
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834283
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882771
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952057
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024163
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099258
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17746
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258933
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343843
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43235
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524626
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614686
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692743
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774007
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85863
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946767
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038571
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134248
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233973
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338005
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535917
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761836
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023512
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771043
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886948
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956335
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028588
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103806
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182142
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263751
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348817
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4375
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529938
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611392
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689364
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770538
„(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855052
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943079
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034789
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130377
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229988
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333889
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49138
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714518
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972224
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709698
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89184
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961363
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033729
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109134
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187638
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269421
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354662
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443505
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534252
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609091
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687018
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768118
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852559
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940518
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032146
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127631
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227195
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331004
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448467
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668966
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922473
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650284
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89742
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967121
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039661
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115224
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1939
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275891
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361325
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450396
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532961
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607817
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685665
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766748
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851143
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939058
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030677
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126123
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225615
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329374
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43766
ÿ(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625182
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874216
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592722
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903734
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97364
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04636
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1221
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201028
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283194
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36889
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458169
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532678
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6075
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685365
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766426
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850822
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938734
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030322
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125762
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22523
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329007
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437265
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583096
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827385
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36516
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910784
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980871
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053825
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129797
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208943
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291381
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377294
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461441
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53335
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608181
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686068
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767175
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851574
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93949
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031106
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126574
(333.38, 7.49, 355.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226096
