¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679373
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068706
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315405
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584383
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878664
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201935
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496538
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814332
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15135
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461309
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797547
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163521
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563165
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02667
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04774
¤(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5029
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14122
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00699
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22241
(337.54, 7.51, 333.00) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 22.06578
(337.54, 7.51, 333.00) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 22.04415
(337.54, 7.51, 333.00) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 22.02685
(337.54, 7.51, 333.00) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 22.01387
(337.54, 7.51, 333.00) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 22.0116
(337.54, 7.51, 333.00) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 22.00771
(337.54, 7.51, 333.00) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 22.00811
(337.54, 7.51, 333.00) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 22.0128
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.635462
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845371
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072717
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319803
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589146
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883908
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207707
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521356
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841365
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158311
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468825
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8057
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172391
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572861
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01194
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09327
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53595
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18905
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04023
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26498
(337.54, 7.51, 333.00) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.78394
(337.54, 7.51, 333.00) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.76261
(337.54, 7.51, 333.00) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.74557
(337.54, 7.51, 333.00) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 21.73278
(337.54, 7.51, 333.00) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.70179
(337.54, 7.51, 333.00) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.69798
(337.54, 7.51, 333.00) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.69839
(337.54, 7.51, 333.00) (317.06, 1.79, 302.28) (1.47, 1.43, 1.43) Tools 21.70304
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638973
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849162
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076825
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324287
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594043
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889268
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213592
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546616
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86895
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165884
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477013
£(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814614
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182056
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583435
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02352
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13654
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58518
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25612
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07425
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30849
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.52384
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.5028
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.48598
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.47338
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.46496
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.46074
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.4607
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.46484
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642534
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853025
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081008
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328834
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599018
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894697
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219597
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572433
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885873
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174089
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485901
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82423
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192522
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592752
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02408
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20762
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63871
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32383
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10903
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35305
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.26386
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.2431
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.22651
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.21408
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.2058
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.20165
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.20164
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.20576
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64619
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856981
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08531
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333487
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604115
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900268
¥(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225742
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584978
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894082
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182775
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488293
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819279
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179014
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571293
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00062
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28053
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69272
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36251
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14455
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39861
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.01414
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 20.99364
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 20.97727
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 20.96501
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.95685
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.95277
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.95279
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.95688
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649894
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860971
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089674
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338228
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60927
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905939
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231991
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591893
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886203
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167969
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472301
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802005
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160223
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550811
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9782
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35153
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68325
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3916
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18086
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44511
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 20.77421
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 20.75397
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 20.73782
(337.54, 7.51, 333.00) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 20.72572
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.71767
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.71367
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.7137
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.71778
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.653673
 (337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865075
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094091
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343038
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614547
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911724
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238337
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597775
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871247
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153843
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457071
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785471
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142325
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53129
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972288
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42057
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66594
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42131
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21792
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49266
(337.54, 7.51, 333.00) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.55353
(337.54, 7.51, 333.00) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.53352
(337.54, 7.51, 333.00) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.51756
(337.54, 7.51, 333.00) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.50561
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.96495
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.94971
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.93857
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.93152
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657543
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869219
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098613
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347957
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619907
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917598
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244835
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579605
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851633
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14042
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442554
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769794
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125285
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512712
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07481
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48746
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64767
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45157
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25578
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54122
(337.54, 7.51, 333.00) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.33186
(337.54, 7.51, 333.00) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.31209
(337.54, 7.51, 333.00) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.29632
(337.54, 7.51, 333.00) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.28452
œ(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.34585
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.33009
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.3185
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.31108
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661448
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873451
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103198
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352927
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62537
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923587
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251396
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562001
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832693
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12514
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428763
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754869
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109062
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495101
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17898
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55223
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62841
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48248
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29436
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59082
(337.54, 7.51, 333.00) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.1188
(337.54, 7.51, 333.00) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.09926
(337.54, 7.51, 333.00) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.08368
(337.54, 7.51, 333.00) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.07202
(337.54, 7.51, 333.00) (315.74, 1.79, 303.65) (1.44, 1.43, 1.40) Tools 21.74346
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.72884
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.71679
(337.54, 7.51, 333.00) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.70897
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665407
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877762
(337.54, 7.51, 333.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107878
