¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(338.57, 7.04, 385.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28648
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09341
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07554
¨(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19083
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60089
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65949
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.13653
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.10827
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.08477
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.06599
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.05193
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.04258
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.03791
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 23.98978
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163464
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473638
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813556
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187483
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567938
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968613
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41053
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900318
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46289
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23159
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12475
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02742
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98002
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09267
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13482
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69538
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.23076
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.20243
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.17889
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.16009
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.14602
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.13667
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.13203
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.08377
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161799
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471845
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811516
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185244
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571741
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972789
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415155
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905426
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47351
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15545
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03578
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96221
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90471
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2753
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62288
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73396
«(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.33047
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.30208
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.27848
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.25965
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.24557
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.23624
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.23163
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.18321
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16001
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469883
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809412
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182934
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575586
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977047
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419869
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916062
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50354
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09709
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94768
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8977
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83034
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46039
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97145
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85058
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.4358
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.40734
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.38369
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.36483
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.35075
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.34142
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.33684
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.28827
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158134
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467843
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807164
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180436
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579515
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981362
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424636
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940346
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53089
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13255
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8604
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83396
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75687
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54876
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22319
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89706
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.5468
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.51826
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.49456
¬(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.47568
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.46158
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.45227
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.44772
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.39898
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156186
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465698
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804827
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177855
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583467
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985725
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435982
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964664
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5583
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16841
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84293
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76078
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77334
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57678
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43779
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88912
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.66362
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.635
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.61125
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.59233
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.57823
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.56893
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.56442
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.51551
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15411
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463436
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802305
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175122
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587067
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990165
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457799
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989086
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58578
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20467
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88383
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66008
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82137
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60098
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64434
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87963
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.78639
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.75769
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.73388
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.71493
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.70082
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.69153
§(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.68707
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.63797
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151984
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461117
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799741
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172264
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583889
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001457
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479637
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01354
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61339
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24131
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92515
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70026
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86887
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62136
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85199
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86861
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.91525
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.88647
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.8626
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.84361
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.82949
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.82022
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.8158
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.76651
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149702
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458649
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797029
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169275
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580596
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021105
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501526
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03806
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64103
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27832
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96697
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73274
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91576
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63779
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06059
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85609
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.99754
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.97852
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.96439
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.95514
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.95076
(338.09, 6.95, 385.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 24.90127
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147377
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456058
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79423
†(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16618
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567229
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014303
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523453
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06262
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66874
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31571
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00923
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75871
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88977
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65029
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14153
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84198
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144944
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453429
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791319
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162991
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537401
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947841
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521128
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08723
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69648
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35351
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04634
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78508
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85898
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65884
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12736
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82642
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142428
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450631
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788274
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159407
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507838
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889119
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446297
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08928
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72428
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39168
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07007
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81188
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82701
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07591
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10065
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8017
(338.09, 6.95, 385.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139795
