¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7093
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578982
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09743
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684608
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35497
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12735
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92694
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77382
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.244469
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.369229
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.50245
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.643947
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.794039
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.955154
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.128512
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.315512
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517782
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737216
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976042
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236883
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99304
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328428
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699158
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111067
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571335
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088832
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674833
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34377
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11441
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9237
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77015
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.244034
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.368766
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.501741
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.641728
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.791664
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.952607
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.125772
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.312559
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514587
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733753
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972272
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232765
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518346
ê(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323472
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693676
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10497
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564488
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081134
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666075
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33375
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10286
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92218
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76839
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.243787
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.368502
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.499889
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.63975
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.789547
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.950336
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.12333
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.309926
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511742
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730666
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.968912
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229095
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514323
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319045
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68879
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099557
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558444
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074336
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65839
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32494
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09269
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91575
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76863
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.243729
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.367515
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.498263
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.638013
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.787687
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.948342
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.121187
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307614
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509243
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727955
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965963
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225874
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511565
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315289
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684594
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094904
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553223
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068467
ç(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651714
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31732
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08384
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90916
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77079
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.243721
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.3662
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.496862
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.636517
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.786087
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.946625
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.11934
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.305624
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.50709
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725621
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963424
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224829
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508841
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312057
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681051
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090932
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548795
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063459
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646075
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31086
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07639
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90424
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77491
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.242685
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.365097
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.495687
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.635262
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.784744
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.945184
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.117791
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.303954
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505285
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723664
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962217
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223745
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506613
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309405
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678131
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08772
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545193
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05938
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641447
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30558
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07028
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90101
(376.86, 16.19, 288.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.781
¡ (376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.353943
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.327892
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.303764
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.280682
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.25861
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.237516
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.217374
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.198133
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.179759
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.162282
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.145616
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.129769
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.114705
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.10041
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.086872
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.074081
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.061998
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.050621
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.039943
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.029936
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.020602
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.011923
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.003899
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.996508
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.989742
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.983609
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.978091
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.973174
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.201577
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.179271
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.157887
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.137393
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.117772
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.098989
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.081037
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.063877
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.047509
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.031897
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.017027
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.002895
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.989471
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.976745
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.964699
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.953323
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.942611
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.932546
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.923114
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.914315
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.906127
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.898558
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.891582
œ (376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.885202
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.879421
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.874212
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.869585
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.865528
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.132285
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.110686
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.089972
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.070131
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.051137
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.032959
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.015584
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.998985
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.98315
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.968056
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.953686
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.940026
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.927059
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.914773
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.90315
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.892185
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.881861
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.87217
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.863099
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.854637
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.84678
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.839519
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.832844
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.826754
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.821238
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.816289
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.811905
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.808082
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.085235
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.064056
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.043764
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.024315
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.005701
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.987894
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.97087
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.95461
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.939101
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.92432
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.910249
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.896878
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.884186
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.872165
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.860798
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.850073
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.839981
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.830512
™ (376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.821652
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.813393
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.80573
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.798649
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.79215
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.786222
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.780861
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.77606
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.771815
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 2.768121
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.050888
(376.86, 16.19, 288.47) (383.20, 8.53, 306.14) (0.81, 2.16, 0.81) Human 3.030003
