¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(349.49, 6.96, 362.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92658
(349.55, 6.96, 362.36) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 20.07872
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040457
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300406
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585079
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898102
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245327
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631729
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06277
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539619
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078299
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42056
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21074
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10307
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13933
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31893
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41724
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52579
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55512
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045341
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305747
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590942
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904563
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251155
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638222
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.070607
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.549829
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089878
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43904
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23218
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12183
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16154
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4367
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55414
¯(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5627
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4734
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050155
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311011
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596719
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910934
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258066
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644592
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077746
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.559919
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.101323
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45728
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25233
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14041
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18347
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52656
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69392
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60127
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51642
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054899
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3162
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602415
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917215
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265023
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651228
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.084743
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.56989
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.112636
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4742
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26196
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15876
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20516
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57209
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81619
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64151
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56133
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059572
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32131
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608027
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923401
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271877
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658863
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0916
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.579737
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.12381
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48227
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27132
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17688
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22658
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61714
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85404
»(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65569
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47047
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064171
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32634
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61355
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929492
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278627
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.666381
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099444
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58791
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805047
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49007
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28038
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19477
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25161
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66168
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84045
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57225
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37859
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070548
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33129
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618985
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935486
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.285269
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673781
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.107736
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59549
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811609
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49761
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28912
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21227
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28745
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68768
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7585
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49134
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28943
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080904
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336157
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62433
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941381
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291802
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681058
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.115893
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604692
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817955
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50491
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29756
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22221
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32282
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63662
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65834
º(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4129
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20307
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09128
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34094
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629583
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947176
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298225
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688216
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.123915
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613742
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824073
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51193
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30571
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23175
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32374
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58548
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56087
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3184
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1194
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101674
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350715
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634744
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952868
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304533
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695248
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.131798
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.622637
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829959
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51869
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31357
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24099
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28111
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53431
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46602
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21393
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0384
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112081
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362046
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639811
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958459
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310731
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.702154
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13954
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.631374
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835629
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52519
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32109
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25925
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26008
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4831
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37377
¾(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11234
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12605
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122499
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373394
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647078
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963943
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316812
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70893
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147138
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639952
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841011
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53142
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32832
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28097
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26357
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43183
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28402
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06719
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07875
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132931
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384753
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659495
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969319
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322773
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715576
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.154589
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.648363
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846884
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53737
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34632
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30229
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26708
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38056
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19677
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25966
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12282
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14337
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396125
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671926
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974588
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328615
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722087
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.161893
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656609
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857006
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54537
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36411
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32324
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27064
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35202
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.348
Ù(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45769
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15642
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153816
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407505
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684369
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987663
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334337
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728467
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169046
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.664686
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866961
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56035
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38154
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34381
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27419
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37166
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52473
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88381
(349.54, 6.99, 362.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19657
