¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
  (419.93, 14.51, 252.21) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 18.40627
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61212
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11944
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.47424
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.47696
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.48655
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.49918
‡(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.51485
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839996
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065362
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3101
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576753
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868335
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673225
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053562
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485605
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968492
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496299
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08484
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75336
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53929
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42138
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64109
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99121
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81251
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.17139
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.67327
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.08659
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.26847
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829542
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054029
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297777
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563308
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853609
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174166
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03758
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467816
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948565
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473169
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05869
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72353
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50561
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41837
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59295
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86522
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70748
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70972
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.56035
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.94067
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.07267
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81916
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042778
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285543
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549963
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838995
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159589
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021702
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450094
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928689
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450251
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03276
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69401
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47215
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39592
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48965
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74154
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60547
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80948
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.78311
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.79754
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.88107
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.91099
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.90734
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808852
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031608
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273402
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536718
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824497
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145103
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005878
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432506
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908972
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427561
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00712
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66478
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43892
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35704
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38922
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62003
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51287
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91141
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48637
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.65718
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94029
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.91328
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.89021
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87107
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.85582
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84447
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.837
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.83339
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798622
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020525
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261354
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523582
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810542
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130713
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484971
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415002
–(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889355
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405096
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9817
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63585
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40596
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31848
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33323
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50076
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60022
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03256
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32348
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.77878
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87012
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.85278
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.89222
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.93571
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.98329
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.03502
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.09094
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.15112
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788469
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009526
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249403
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510548
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79682
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116419
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.469161
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397579
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869884
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382816
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956511
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60721
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37324
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27921
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27801
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41562
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68935
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16092
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1657
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73394
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.33062
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778394
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998613
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237547
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497623
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78386
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102222
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453463
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380281
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850504
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360743
”(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931598
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57885
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34079
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23221
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2236
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35134
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75428
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14696
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01282
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03771
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.3097
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.79836
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.77946
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.7654
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.75619
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.75181
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7684
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987789
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225789
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484924
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771051
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088127
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.43788
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825544
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83129
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338895
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906949
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55078
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30855
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18575
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16992
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29208
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69143
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01328
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86466
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38259
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46912
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.77868
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.75013
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.72646
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.70764
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69366
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.68451
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.68018
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758486
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977055
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21413
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472689
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758333
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074132
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.422412
…(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80836
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812207
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317271
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882532
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52302
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27661
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13984
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.117
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24071
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62945
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95503
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75219
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76516
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19815
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748655
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966412
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202573
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460554
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745705
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060242
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407061
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.792065
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.221777
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295888
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858418
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49558
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24489
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09444
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06487
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19001
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56828
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89926
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69097
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94898
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93467
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.51924
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.51954
(418.64, 14.48, 251.97) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 16.6313
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.47925
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.46601
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.97569
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73891
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955862
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191116
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448522
(418.64, 14.48, 251.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733171
