¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(437.93, 13.89, 291.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92945
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400571
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695168
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019625
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376281
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782215
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237124
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.760103
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.361562
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84115
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75753
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88188
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40377
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23667
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94175
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82348
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67823
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885143
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129766
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398178
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692536
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016721
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372715
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778228
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231901
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.7551
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.355829
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06719
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75155
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8387
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31942
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17294
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84899
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01414
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88238
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127535
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395736
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689852
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013498
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369061
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.774146
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226282
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.749924
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.3499
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06116
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74507
Ã(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83096
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23474
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10781
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82486
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51823
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879949
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125259
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393244
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687115
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009301
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36532
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769967
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220591
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744576
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.343773
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05483
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89471
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82273
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15499
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04134
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79792
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877822
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12294
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390705
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684322
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005088
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361494
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765692
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214831
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739058
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.337455
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0482
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88794
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89318
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14743
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97363
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76825
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875654
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120576
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388118
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68148
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00086
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357585
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761324
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.209242
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.733374
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.331464
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04129
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88077
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88461
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10116
©(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90462
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70669
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.873446
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118169
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385485
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678586
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996615
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353589
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75686
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.204091
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727523
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325262
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03409
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87321
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87557
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09054
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64614
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63952
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8712
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115721
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382805
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675641
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992358
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349511
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752307
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198792
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.721508
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.318813
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0266
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86526
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86606
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07929
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63434
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.569
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868915
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113229
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380078
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672646
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988088
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345353
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747662
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193354
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.715331
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312119
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01882
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85693
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8561
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06742
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62155
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79097
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866592
¢(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110697
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377307
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669601
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983806
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341114
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742927
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187769
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.708993
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.305182
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01077
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84821
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84568
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05493
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60778
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76881
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864232
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108125
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374491
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666507
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979512
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336796
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738104
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182048
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.702496
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298006
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00244
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83912
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83481
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04183
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59304
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74465
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861836
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105513
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371634
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663367
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97521
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332398
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.733194
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176188
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.695844
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.290591
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.993834
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82966
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8235
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02812
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57734
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71851
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859402
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102859
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368731
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660132
¢(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970895
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327923
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728199
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.170188
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689036
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.282944
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.984956
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81982
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81175
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01381
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56069
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69041
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856934
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100169
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365787
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656205
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966575
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323376
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722729
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164057
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.682076
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.275063
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.976225
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80962
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79956
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99892
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54309
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66038
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854431
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097441
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362801
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65227
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962246
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318751
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71704
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.157792
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.674967
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.266952
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967257
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79906
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78694
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98343
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52456
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62844
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851892
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094674
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359774
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648329
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957911
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314053
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711302
œ(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151395
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.667706
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258615
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.95799
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78814
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7739
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96737
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50511
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59462
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849319
(437.37, 13.97, 292.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09187
