¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(444.38, 14.35, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238784
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.82606
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.70718
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.65675
İ(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.66153
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.70239
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.80058
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.98544
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.33068
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65918
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72719
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501849
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859378
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25436
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692932
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182617
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748417
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39604
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13813
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98059
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9381
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03761
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.18762
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.94368
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.81214
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.76116
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.75802
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.79187
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.89148
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.06923
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.40125
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67291
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710005
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01498
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838188
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230893
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666809
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15335
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711038
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35336
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08902
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93048
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88517
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04138
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.33494
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.06634
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.92402
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.86994
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.85852
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.88506
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.98617
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.15654
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.47532
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69036
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11383
Ä(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692757
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996037
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816942
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207349
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640596
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123993
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67868
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31065
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03986
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88038
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83272
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97896
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.53405
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.19423
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.04961
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.98325
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.96316
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.98814
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.08475
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.24748
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.55257
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71157
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1359
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675454
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977036
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308651
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183762
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614328
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096169
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649151
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27581
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99181
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8254
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78013
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9164
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.76041
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.34251
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.18052
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.10124
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.07207
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.09763
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.18735
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.34213
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.63311
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70462
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15585
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658095
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957982
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287647
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16011
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588019
À(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069895
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619452
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24203
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95305
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7726
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7274
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8537
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90922
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.50398
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.31695
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.22408
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.18539
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.21155
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.29409
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.44062
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.71698
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56983
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01502
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64069
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938882
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.266597
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.628382
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561646
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043482
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589635
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20808
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91411
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72748
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67454
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79092
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92928
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.67267
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.45912
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.35196
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.30328
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.33007
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.40509
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.54303
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.8043
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44038
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87985
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623241
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919739
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245504
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605958
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535244
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016954
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559706
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17406
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87509
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68227
Á(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62158
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72807
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96483
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.8489
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.60728
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.48504
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.43334
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.45335
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.52051
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.64951
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.89514
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31613
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25066
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605753
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900558
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22438
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583481
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510345
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990327
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529648
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1399
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83592
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63695
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56855
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66517
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97116
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.03306
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.76167
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.62355
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.57112
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.58155
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.6405
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.76018
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.99331
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19696
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67439
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588233
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881345
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203226
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.560959
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957623
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963576
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499474
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10563
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79666
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59154
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51543
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60221
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89887
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.2464
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.92256
°(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.76771
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.71448
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.71486
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.76519
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.88372
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.1121
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63368
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13461
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570683
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862105
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182046
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.538394
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932525
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936737
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469225
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07129
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75732
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54607
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46225
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53927
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82318
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00459
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 15.09208
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.93226
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.86368
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.85347
(444.62, 14.40, 266.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 14.89477
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51945
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13885
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25513
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553109
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842846
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16085
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515797
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907399
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343767
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438885
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03684
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71791
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50054
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40907
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47632
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74755
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01346
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07833
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11508
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47771
(444.62, 14.40, 266.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85892
