¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(370.88, 8.88, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86949
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.186982
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.463578
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.767443
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.10274
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.450655
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.817331
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.220778
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.668638
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863954
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46895
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15533
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94057
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84738
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90613
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15833
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14602
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28781
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66517
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57216
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.931245
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.099886
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.281536
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.47771
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.690172
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.920982
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.172564
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.447783
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.750071
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.083543
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.432416
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.798031
 (370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.1995
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.644924
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841815
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44394
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12691
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90793
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80953
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8618
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10557
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22197
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37876
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7835
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6583
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.922438
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.09042
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.271336
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.466691
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.678231
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.908
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.158401
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.432276
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.733016
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.064705
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.414536
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.779265
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.17883
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.621894
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820409
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41984
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09946
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87647
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77307
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81903
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05478
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30099
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47326
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90648
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71087
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.913785
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.08112
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.261316
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.455866
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.666503
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.895253
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.144498
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.417054
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.716281
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.046223
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.39711
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.761032
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.158765
’ (370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.599544
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799807
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39657
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07304
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84613
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73796
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77788
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00591
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38312
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57146
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03426
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6511
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78028
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.905282
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.071984
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.251475
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.445236
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.654987
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.882738
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.13085
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.402116
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.699863
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.028094
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.380133
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.743328
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.139297
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.577868
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.069877
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37416
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0476
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81697
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70419
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73836
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95896
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42117
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67341
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15015
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62518
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54472
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.896933
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.063013
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.241813
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.434801
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.643686
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.870458
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.117462
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.387463
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.683762
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.01032
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.363605
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.726151
Œ (370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.120428
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.556861
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.0464
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35263
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02315
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78895
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67175
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70039
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91393
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36684
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77926
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16838
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63202
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47735
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.888734
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.054206
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.232328
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.42456
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.632595
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.85841
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.104329
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.373095
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.667976
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.9929
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.347524
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.709494
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.102148
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.536517
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.023668
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33198
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99968
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76206
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64067
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66397
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87076
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3148
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8188
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18983
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.96065
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.8988
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.84135
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78827
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.880688
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.045564
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.223023
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.414514
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.621717
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.846595
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.091453
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.359008
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.652505
• (370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.975831
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.331888
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.693356
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.084457
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.516832
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.001677
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31217
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97713
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73629
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61083
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6291
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8294
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26502
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84005
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21452
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.09982
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.11018
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.10185
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.08572
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.872796
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.037088
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.213897
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.404662
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.611053
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.835014
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.078833
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.345207
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.637349
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.959111
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.31516
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.677737
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.067352
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.497803
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.980419
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.523359
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95561
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71161
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58235
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59576
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78991
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21748
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82055
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24241
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67519
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.86043
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.865055
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.028776
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.20495
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.395005
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.6006
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.823665
™ (370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.066469
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.331686
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.622503
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.94274
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.297018
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.66263
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.050825
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.479422
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.959888
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.500225
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93503
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68806
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55511
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56392
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75221
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17213
(370.90, 8.87, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79967
